band_id,rank_start,rank_end,lookback_months,rebalance_period,top_n,min_momentum,starting_capital,ending_value,start_date,end_date,total_return,cagr,churn_avg_transactions_per_year,n_rebalances,total_invested,total_sell_value,txn_total_return,win_rate,n_closed_trades,n_open_trades,avg_days_held,total_tax,post_tax_ending_value,post_tax_cagr,sip_monthly_amount,sip_total_contributed,sip_ending_value,sip_xirr
3,100,150,9,bimonthly,15,,1000000.0,5657193.315772405,2016-07-27,2026-07-24,4.657193315772405,0.1894119265041001,49.90909090909091,59,36503992.89613739,41428642.387043335,0.13490714577218324,0.5827067669172933,266,17,208.9436090225564,1140230.7536849005,4516962.562087504,0.1629136275506351,50000.0,7000000.0,26788347.519628685,0.2223252452808142
4,150,200,6,quarterly,10,,1000000.0,5654694.742054066,2016-07-27,2026-07-24,4.654694742054065,0.18935933372506564,40.45454545454545,40,45714444.64303581,50440864.401375584,0.10339007277122869,0.6082949308755761,217,11,178.82027649769586,1261877.344663182,4392817.397390883,0.15967411886927274,50000.0,7000000.0,23515769.635962192,0.20120083688736473
5,100,200,6,bimonthly,10,,1000000.0,5641333.967091335,2016-07-27,2026-07-24,4.641333967091335,0.1890777457593893,59.27272727272727,59,63379453.55418705,68061462.04118565,0.07387265469235474,0.553125,320,12,120.9375,1620307.7075371924,4021026.2595541426,0.14945416145889556,50000.0,7000000.0,25818772.2124722,0.21634825322055024
5,100,200,12,quarterly,15,,1000000.0,5617605.476991368,2016-07-27,2026-07-24,4.617605476991368,0.18857616801472754,45.54545454545455,40,31218259.754215248,35850874.0295637,0.14839437918133588,0.6033057851239669,242,17,217.0785123966942,1110199.2570648754,4507406.219926493,0.16266712421367413,50000.0,7000000.0,25663073.998230018,0.21536762507343282
4,150,200,6,biweekly,10,,1000000.0,5606936.92759477,2016-07-27,2026-07-24,4.60693692759477,0.18835003242605364,95.18181818181819,248,113879176.092103,118981210.68447462,0.044802173386337095,0.4749034749034749,518,11,73.58687258687259,2106811.0673791193,3500125.8602156504,0.1336018678597526,50000.0,7000000.0,25112479.45020349,0.21185152575929156
5,100,200,6,biweekly,20,,1000000.0,5597658.531707802,2016-07-27,2026-07-24,4.597658531707802,0.18815304815077405,170.45454545454547,248,106287510.09282021,111314180.20970258,0.04729314020520953,0.4892008639308855,926,23,83.86933045356372,2035743.6350340932,3561914.8966737087,0.13558924188508814,50000.0,7000000.0,23206140.855256554,0.19905169615448093
4,150,200,9,monthly,20,,1000000.0,5592653.069821365,2016-07-27,2026-07-24,4.592653069821365,0.1880466580288287,74.27272727272727,118,42979901.888571724,47645081.137760654,0.10854327358130597,0.5365239294710328,397,23,184.50125944584383,1188239.2124892555,4404413.8573321095,0.1599801878389493,50000.0,7000000.0,24345635.961639777,0.20682378776998905
5,100,200,6,quarterly,10,,1000000.0,5576000.4954136945,2016-07-27,2026-07-24,4.576000495413695,0.18769209297884792,46.72727272727273,40,54348880.35528992,58983946.5634315,0.08528356385340764,0.5737051792828686,251,12,156.8605577689243,1483111.2124564305,4092889.282957264,0.15149406415542366,50000.0,7000000.0,24226996.5809771,0.20603180140040928
4,150,200,6,bimonthly,20,,1000000.0,5549095.718277199,2016-07-27,2026-07-24,4.549095718277199,0.1871172204360796,68.9090909090909,59,38988421.50842642,43708524.93978876,0.12106423519460002,0.6103542234332425,367,24,207.69209809264305,1189462.9634181282,4359632.754859071,0.15879423148508387,50000.0,7000000.0,23409717.36595346,0.20046794353411646
4,150,200,3,biweekly,20,,1000000.0,5530679.08589284,2016-07-27,2026-07-24,4.5306790858928405,0.1867222656395482,178.45454545454547,248,105210426.78913791,110146847.2390965,0.04691949838633518,0.49896907216494846,970,23,82.44123711340207,1956473.0425498623,3574206.0433429778,0.13598086934114573,50000.0,7000000.0,22267698.482027996,0.1923572516334462
3,100,150,3,monthly,15,,1000000.0,5527640.972920787,2016-07-27,2026-07-24,4.5276409729207865,0.1866569979439754,119.72727272727273,118,97898351.08744992,102639428.04503192,0.04842856804959792,0.5123076923076924,650,17,92.87384615384616,1930651.772983791,3596989.1999369953,0.13670360469790088,50000.0,7000000.0,20551509.137609232,0.17934347624184943
3,100,150,3,monthly,20,,1000000.0,5489659.017022632,2016-07-27,2026-07-24,4.489659017022632,0.185838296465898,135.72727272727272,118,84359573.69901268,89094944.93656829,0.05613318121368161,0.5387755102040817,735,23,108.92244897959183,1762007.4037977557,3727651.613224876,0.14077065733708505,50000.0,7000000.0,20624609.380994096,0.17991986366304702
5,100,200,9,bimonthly,20,,1000000.0,5482053.250990566,2016-07-27,2026-07-24,4.482053250990566,0.18567374175666762,73.0909090909091,59,40532473.01346453,45219073.990874186,0.11562583353482542,0.5871794871794872,390,24,189.9820512820513,1213032.143996822,4269021.106993744,0.15636060911046679,50000.0,7000000.0,25163435.68263615,0.21218015179982336
5,100,200,3,weekly,20,,1000000.0,5471955.375647931,2016-07-27,2026-07-24,4.471955375647932,0.18545495121905864,351.09090909090907,495,205481290.90399736,210746671.81112,0.025624624431538505,0.48097967691505994,1919,24,42.29755080771235,2513140.8968925956,2958814.478755336,0.11469733179315678,50000.0,7000000.0,21587517.16877132,0.1873249350958796
5,100,200,9,biweekly,10,,1000000.0,5453321.394780016,2016-07-27,2026-07-24,4.453321394780016,0.185050253376857,88.45454545454545,248,105713794.21942168,110592764.5334725,0.04615263646600291,0.5072765072765073,481,11,76.85862785862786,2119895.2904141643,3333426.1043658513,0.12807827937822402,50000.0,7000000.0,24582382.558057975,0.20839271645174978
4,150,200,6,bimonthly,15,,1000000.0,5452442.654349238,2016-07-27,2026-07-24,4.4524426543492375,0.18503113794412207,61.27272727272727,59,43939581.79452145,48638365.86543693,0.10693738718062486,0.6189024390243902,328,18,174.35670731707316,1279197.6358093212,4173245.0185399167,0.15373721682603803,50000.0,7000000.0,23061061.972957518,0.19803476512468288
5,100,200,6,weekly,20,,1000000.0,5426777.095382015,2016-07-27,2026-07-24,4.426777095382016,0.18447160282231945,232.0909090909091,495,136435692.18015116,141407177.02165025,0.03643830116634501,0.4616600790513834,1265,23,61.25375494071146,2103244.5581771648,3323532.5372048505,0.12774269761148638,50000.0,7000000.0,23875655.13347723,0.20366338341605672
4,150,200,3,monthly,20,,1000000.0,5426527.845301412,2016-07-27,2026-07-24,4.426527845301412,0.1844661572527102,129.9090909090909,118,76174687.39447866,80709585.60019204,0.059532875825652254,0.5248933143669986,703,23,113.89615931721195,1708671.0493335642,3717856.795967848,0.14047026438282884,50000.0,7000000.0,21577551.993969493,0.1872500237948223
3,100,150,6,monthly,15,,1000000.0,5415459.855412142,2016-07-27,2026-07-24,4.415459855412142,0.18422411865327115,81.36363636363636,118,58969530.3240816,63593382.25272224,0.0784108658018662,0.55125284738041,439,17,132.21867881548974,1428006.6925309813,3987453.162881161,0.1484898892118558,50000.0,7000000.0,27800893.368980277,0.22834141538366193
3,100,150,3,biweekly,20,,1000000.0,5411045.349305535,2016-07-27,2026-07-24,4.411045349305534,0.18412745651663842,184.0909090909091,248,124423053.37684605,129304905.02701986,0.03923590940489072,0.4825174825174825,1001,23,79.72927072927072,2181867.958234266,3229177.391071269,0.12449627393955076,50000.0,7000000.0,19116685.380181678,0.16758791409675716
4,150,200,3,biweekly,10,,1000000.0,5404367.622667276,2016-07-27,2026-07-24,4.4043676226672765,0.18398110286832625,137.45454545454547,248,161662200.78378096,166692518.98393968,0.031116229865549315,0.5133333333333333,750,12,53.818666666666665,2334394.9790605283,3069972.643606748,0.11881988065546145,50000.0,7000000.0,22297727.908466596,0.192575835033011
5,100,200,6,monthly,10,,1000000.0,5397161.59707263,2016-07-27,2026-07-24,4.39716159707263,0.18382298798675278,87.9090909090909,118,108750012.88492733,113450480.77726252,0.04322268814173789,0.5418410041841004,478,11,82.01673640167364,1964031.7331612816,3433129.8639113484,0.13141102084457867,50000.0,7000000.0,22420156.16528616,0.19346392710505328
5,100,200,3,quarterly,20,,1000000.0,5387018.685847291,2016-07-27,2026-07-24,4.38701868584729,0.18360010965244467,98.0,40,63353350.767289914,67790088.79923244,0.07003162387163371,0.5844402277039848,527,24,153.9829222011385,1494168.520380738,3892850.1654665526,0.14573290315818954,50000.0,7000000.0,22032211.509052582,0.19063277309252852
3,100,150,3,monthly,10,,1000000.0,5382879.308997609,2016-07-27,2026-07-24,4.382879308997609,0.18350904327864415,95.18181818181819,118,112387233.59247778,117040898.19405645,0.04140741303814905,0.5231660231660231,518,11,78.22972972972973,2028535.3138269829,3354343.995170626,0.12878485645280002,50000.0,7000000.0,22626232.5957511,0.1949478251771023
4,150,200,9,biweekly,15,,1000000.0,5374084.100797607,2016-07-27,2026-07-24,4.374084100797607,0.18331533912886488,86.0909090909091,248,64712875.83502004,69332887.48159552,0.07139246381746035,0.49032258064516127,465,17,117.10537634408603,1578848.9581898006,3795235.1426078063,0.14282419809872726,50000.0,7000000.0,25143986.220444966,0.21205479725364568
4,150,200,3,quarterly,20,,1000000.0,5367800.5268895645,2016-07-27,2026-07-24,4.367800526889565,0.18317677598893733,73.18181818181819,40,45001819.108773656,49356482.29120991,0.09676638119696045,0.6240409207161125,391,23,199.41687979539643,1196787.4759211394,4171013.0509684253,0.1536754376951126,50000.0,7000000.0,22278485.034141567,0.19243580083845846
5,100,200,6,weekly,15,,1000000.0,5349100.690872421,2016-07-27,2026-07-24,4.349100690872421,0.18276354854735932,196.8181818181818,495,157200850.7754031,162198556.84082836,0.031791851257634715,0.4851024208566108,1074,17,54.523277467411546,2242278.612196755,3106822.0786756654,0.12015690316255068,50000.0,7000000.0,22796187.36411209,0.1961614169157576
3,100,150,9,monthly,15,,1000000.0,5340477.8271665815,2016-07-27,2026-07-24,4.340477827166581,0.18257256310860948,66.0909090909091,118,47577377.60796947,52056634.06518342,0.0941467706379776,0.5352112676056338,355,17,155.80281690140845,1208105.2891715916,4132372.53799499,0.1526011551153783,50000.0,7000000.0,24312949.84150509,0.20660597569883427
5,100,200,6,bimonthly,20,,1000000.0,5311148.215023632,2016-07-27,2026-07-24,4.311148215023632,0.18192086573864907,92.72727272727273,59,49836797.14427772,54264143.17606209,0.08883688931628544,0.5682730923694779,498,24,156.69477911646587,1346029.163803585,3965119.0512200473,0.14784436333376338,50000.0,7000000.0,22384484.811977874,0.19320567335529054
5,100,200,3,quarterly,15,,1000000.0,5306312.5395984035,2016-07-27,2026-07-24,4.306312539598403,0.18181310725618105,79.27272727272727,40,70707460.18162584,75091929.68769367,0.062008584310700256,0.5878220140515222,427,18,142.7400468384075,1632469.2127762896,3673843.326822114,0.13911158215722552,50000.0,7000000.0,22445512.56080348,0.1936472509227658
6,251,500,9,biweekly,10,,1000000.0,5299602.29407321,2016-07-27,2026-07-24,4.29960229407321,0.18166342924995704,116.0,248,147301716.8372376,152133215.33428225,0.03280001483202848,0.45813586097946285,633,10,58.23854660347551,2819863.3593081734,2479738.9347650367,0.09516215131334405,50000.0,7000000.0,21131805.468702216,0.18386294323569086
3,100,150,3,weekly,20,,1000000.0,5296817.8321271455,2016-07-27,2026-07-24,4.296817832127146,0.18160126927125875,243.1818181818182,495,149990004.36767885,154866896.13641018,0.03251477849668122,0.4622926093514329,1326,23,59.639517345399696,2264313.192692781,3032504.6394343646,0.11744552384897511,50000.0,7000000.0,20103474.006798144,0.17576468722941108
3,100,150,6,quarterly,15,,1000000.0,5293090.600164979,2016-07-27,2026-07-24,4.2930906001649785,0.1815180169712891,51.09090909090909,40,37574695.0326912,41953350.40113648,0.11653202679717574,0.5882352941176471,272,18,215.87867647058823,1131826.377254817,4161264.222910162,0.1534052484623527,50000.0,7000000.0,23784752.653894022,0.2030449102107028
4,150,200,6,bimonthly,10,,1000000.0,5243462.506139379,2016-07-27,2026-07-24,4.243462506139379,0.18040445545189887,48.36363636363637,59,44989773.050342984,49323778.65805256,0.09633312892820957,0.5653846153846154,260,12,146.7846153846154,1255686.8608284136,3987775.6453109654,0.14849918611265256,50000.0,7000000.0,24769151.846917458,0.20961980352983223
4,150,200,12,biweekly,10,,1000000.0,5217301.063830179,2016-07-27,2026-07-24,4.217301063830179,0.17981361844914168,61.54545454545455,248,59306639.68278989,63761715.285995,0.07511933953826622,0.5255255255255256,333,11,105.72972972972973,1490234.7423642888,3727066.3214658904,0.14075272724664534,50000.0,7000000.0,28156508.543747358,0.23040278033807177
5,100,200,9,weekly,20,,1000000.0,5185028.807043209,2016-07-27,2026-07-24,4.185028807043209,0.1790810891305481,172.72727272727272,495,103865885.15554059,108443782.39894614,0.04407508044195731,0.5015974440894568,939,22,78.55165069222578,1796501.6204356242,3388527.1866075844,0.12993102739708284,50000.0,7000000.0,23119614.52505556,0.1984459615102218
5,100,200,9,biweekly,15,,1000000.0,5184524.991113744,2016-07-27,2026-07-24,4.184524991113744,0.17906962081207478,117.18181818181819,248,85704816.35727298,90211470.59089871,0.05258344192511984,0.5188679245283019,636,17,87.83018867924528,1717629.4667231825,3466895.5243905615,0.13251995953547713,50000.0,7000000.0,24475925.194054786,0.20768910060014834
4,150,200,3,monthly,15,,1000000.0,5169776.975574374,2016-07-27,2026-07-24,4.169776975574374,0.1787334678484609,120.36363636363636,118,93272299.39450039,97603974.11418249,0.0464411700773135,0.5329249617151608,653,18,92.7947932618683,1840997.6569920375,3328779.3185823364,0.12792077596244256,50000.0,7000000.0,21399263.82816847,0.1859038362621091
4,150,200,12,weekly,10,,1000000.0,5137175.852362044,2016-07-27,2026-07-24,4.137175852362044,0.17798731431258896,81.36363636363636,495,71999301.51540273,76421143.79595035,0.061415071917074904,0.49321266968325794,442,11,78.78280542986425,1549124.9180846328,3588050.9342774116,0.13642055427973365,50000.0,7000000.0,28101240.500309505,0.23008411549970154
5,100,200,9,monthly,15,,1000000.0,5135645.791163983,2016-07-27,2026-07-24,4.135645791163983,0.17795219066971457,90.0909090909091,118,61469491.4883648,65769069.99891061,0.06994654431718626,0.5462012320328542,487,17,115.13963039014374,1508791.9851134743,3626853.8060505083,0.13764476649644197,50000.0,7000000.0,25301640.719857756,0.2130681231076279
5,100,200,12,quarterly,10,,1000000.0,5133376.613077454,2016-07-27,2026-07-24,4.133376613077454,0.17790008273002722,35.36363636363637,40,31061054.60799918,35201739.85349248,0.13330794133522272,0.5767195767195767,189,11,187.2275132275132,1062506.967149,4070869.6459284546,0.1508724629463174,50000.0,7000000.0,28066568.975622296,0.2298838883846232
4,150,200,3,bimonthly,15,,1000000.0,5116036.77666986,2016-07-27,2026-07-24,4.11603677666986,0.1775012161333691,85.45454545454545,59,64211785.61249117,68426263.64854725,0.06563402646189975,0.5683297180043384,461,18,130.3644251626898,1513491.1606599833,3602545.6160098766,0.13687924232188275,50000.0,7000000.0,21057810.63635733,0.18329369541066642
3,100,150,12,monthly,15,,1000000.0,5069540.257928098,2016-07-27,2026-07-24,4.0695402579280975,0.17642562525871086,59.0,118,39950019.21672738,44096821.63965114,0.1037997604063094,0.5537974683544303,316,17,170.58860759493672,1061988.8378095925,4007551.420118505,0.14906801642964163,50000.0,7000000.0,24150683.15848974,0.20552030825406475
4,150,200,9,weekly,10,,1000000.0,5047470.834631877,2016-07-27,2026-07-24,4.047470834631877,0.17591198925920515,97.72727272727273,495,108730671.87214679,113209735.88820048,0.0411941169766751,0.4755639097744361,532,11,67.56954887218045,1857995.8707237975,3189474.9639080795,0.12310467446940399,50000.0,7000000.0,22353034.90730269,0.19297763785402827
5,100,200,6,weekly,10,,1000000.0,5039552.878120733,2016-07-27,2026-07-24,4.039552878120733,0.17572721681154024,154.1818181818182,495,179437565.10444728,184211722.37118503,0.026606230774246245,0.49287410926365793,842,12,46.24821852731591,2382779.0215295185,2656773.856591215,0.10274770240373243,50000.0,7000000.0,22621880.997148346,0.19491663145969473
5,100,200,12,biweekly,15,,1000000.0,5014903.451602125,2016-07-27,2026-07-24,4.014903451602125,0.17515032356220983,93.72727272727273,248,65248954.70844594,69507784.0474838,0.06527046077699993,0.5187376725838264,507,17,105.64497041420118,1483483.8176343006,3531419.6339678243,0.13461230757438036,50000.0,7000000.0,24658115.955191076,0.2088914113494797
4,150,200,3,quarterly,10,,1000000.0,5008770.818492593,2016-07-27,2026-07-24,4.008770818492593,0.17500639954331532,50.90909090909091,40,63517369.0449953,67575158.485656,0.06388472163867777,0.5912408759124088,274,12,145.6934306569343,1411322.4845684874,3597448.333924106,0.13671812711697773,50000.0,7000000.0,20119489.626985993,0.1758940052037664
6,251,500,6,weekly,10,,1000000.0,5008181.084073983,2016-07-27,2026-07-24,4.008181084073983,0.17499255097375466,191.0909090909091,495,240237850.8634872,245176117.93811572,0.020555741141035363,0.4507177033492823,1045,12,36.97703349282297,3266716.045203514,1741465.0388704692,0.057096375519096076,50000.0,7000000.0,22670315.135873564,0.1952634834843751
6,251,500,9,weekly,10,,1000000.0,4998809.457017017,2016-07-27,2026-07-24,3.9988094570170167,0.17477228247336374,160.1818181818182,495,199715900.3977049,204457802.3575548,0.02374323702022269,0.4406392694063927,876,10,41.635844748858446,3083743.8958349423,1915065.5611820742,0.06719905193520437,50000.0,7000000.0,20668880.63327062,0.18026793169991573
4,150,200,12,biweekly,20,,1000000.0,4987676.708820552,2016-07-27,2026-07-24,3.987676708820552,0.17451013755124078,83.0909090909091,248,41950500.01984132,46080993.94550362,0.09846113690441598,0.5381165919282511,446,22,156.85874439461884,1126572.3587427482,3861104.3500778032,0.14479422342716064,50000.0,7000000.0,23350194.04947054,0.20005513418164927
5,100,200,9,quarterly,20,,1000000.0,4963920.53450032,2016-07-27,2026-07-24,3.9639205345003203,0.17394898118441104,63.45454545454545,40,30428341.464911215,34434892.42046021,0.13167168378760288,0.5845697329376854,337,24,221.42729970326408,956599.9917390646,4007320.542761256,0.1490613900609714,50000.0,7000000.0,24701973.05230784,0.20917950415838515
5,100,200,12,quarterly,20,,1000000.0,4952214.15938268,2016-07-27,2026-07-24,3.95221415938268,0.1736715696702591,53.81818181818182,40,25552052.774371997,29496683.741868276,0.15437628445463433,0.6070175438596491,285,22,241.11228070175437,901822.1512221291,4050392.008160551,0.15029167014855527,50000.0,7000000.0,24875386.344733555,0.21031364603456193
4,150,200,9,weekly,15,,1000000.0,4935952.633998975,2016-07-27,2026-07-24,3.9359526339989754,0.17328523174543187,119.0909090909091,495,87789300.87207228,92069423.98747855,0.04875449596806024,0.4652241112828439,647,16,82.65533230293663,1694370.6486543533,3241581.985344622,0.12492790785437613,50000.0,7000000.0,21948971.413211055,0.19001875254193928
6,251,500,3,weekly,10,,1000000.0,4934753.603549467,2016-07-27,2026-07-24,3.934753603549467,0.17325670010988836,263.27272727272725,495,319178199.44643384,324366222.3256733,0.016254314637519977,0.4386694386694387,1443,10,27.655578655578655,3741186.9573681187,1193566.6461813487,0.017869352732565513,50000.0,7000000.0,21250771.49441836,0.18477394362778182
4,150,200,9,weekly,20,,1000000.0,4925254.755130945,2016-07-27,2026-07-24,3.925254755130945,0.17303044868117867,128.0909090909091,495,66189730.27340441,70369384.29695387,0.06314656376880387,0.47982708933717577,694,21,101.9178674351585,1452225.722927049,3473029.032203896,0.132720353634441,50000.0,7000000.0,23352208.200741448,0.20006912010794226
3,100,150,6,monthly,10,,1000000.0,4920181.860758741,2016-07-27,2026-07-24,3.920181860758741,0.17290945738726293,67.0909090909091,118,71876263.92989749,76118899.47614712,0.05902693482214886,0.5234159779614325,363,12,106.01652892561984,1457389.068840461,3462792.7919182805,0.1323857368162582,50000.0,7000000.0,22519024.70715151,0.19417755836277945
3,100,150,6,quarterly,20,,1000000.0,4858867.267796677,2016-07-27,2026-07-24,3.8588672677966764,0.17143812356270627,58.18181818181818,40,30082251.704789728,34033725.846947215,0.1313556638291252,0.6006493506493507,308,24,252.87662337662337,949801.2109575524,3909066.0568391243,0.14620972953046585,50000.0,7000000.0,23008331.203801535,0.19766355380839706
4,150,200,3,quarterly,15,,1000000.0,4855221.010865259,2016-07-27,2026-07-24,3.855221010865259,0.17135010087288483,67.27272727272727,40,52677883.87807105,56561842.27885689,0.0737303421256576,0.6094182825484764,361,18,165.50415512465375,1257696.8503140805,3597524.1605511783,0.13672052535454005,50000.0,7000000.0,21227685.406422585,0.1845975624976407
5,100,200,9,bimonthly,15,,1000000.0,4851970.18950771,2016-07-27,2026-07-24,3.8519701895077096,0.17127157404488091,61.63636363636363,59,43471246.72376441,47451504.31733691,0.09156069571376271,0.5363636363636364,330,18,167.52424242424243,1290849.4475410797,3561120.7419666303,0.1355638962732928,50000.0,7000000.0,22913177.094560996,0.19699152241186463
4,150,200,9,monthly,10,,1000000.0,4839285.538168512,2016-07-27,2026-07-24,3.8392855381685127,0.17096471015079207,56.09090909090909,118,56335019.29722431,60357208.19054763,0.07139766602549996,0.5181518151815182,303,11,120.70627062706271,1389737.921933852,3449547.61623466,0.13195143605618997,50000.0,7000000.0,21807577.202369474,0.1889703522352869
5,100,200,12,weekly,20,,1000000.0,4791493.576895986,2016-07-27,2026-07-24,3.791493576895986,0.16980200002698487,151.36363636363637,495,72945367.23346008,77015106.01144376,0.0557916003761907,0.48721071863581,821,23,85.16930572472594,1469941.808506163,3321551.768389823,0.1276754035515979,50000.0,7000000.0,24340162.66996752,0.20678733556565154
3,100,150,9,biweekly,10,,1000000.0,4769971.44270605,2016-07-27,2026-07-24,3.7699714427060504,0.16927498560791232,72.45454545454545,248,77211930.7150747,81258656.16072494,0.05241062369730589,0.4961832061068702,393,11,94.09669211195929,1516059.655633603,3253911.787072447,0.12535546878309778,50000.0,7000000.0,21468861.761442922,0.1864306882979253
3,100,150,12,bimonthly,20,,1000000.0,4735969.913236336,2016-07-27,2026-07-24,3.735969913236336,0.1684380101794689,50.63636363636363,59,24373548.350258846,28340641.30411036,0.16276222472176002,0.5805243445692884,267,23,264.3632958801498,822415.7515644443,3913554.161671892,0.14634138720585854,50000.0,7000000.0,23937633.794856176,0.20408371460241198
4,150,200,12,weekly,20,,1000000.0,4727478.609304857,2016-07-27,2026-07-24,3.7274786093048577,0.16822814610182912,111.63636363636364,495,55719972.577823274,59657863.19064509,0.0706728742072122,0.4975124378109453,603,22,114.70315091210614,1296554.3314373125,3430924.277867545,0.13133824351549572,50000.0,7000000.0,22882588.600777533,0.19677489295485806
3,100,150,12,monthly,20,,1000000.0,4722439.061386624,2016-07-27,2026-07-24,3.7224390613866243,0.1681034323239654,65.36363636363636,118,30680863.729020905,34466444.14133705,0.12338571839929598,0.5775862068965517,348,23,202.2183908045977,873966.0624227008,3848472.9989639237,0.14441879929011447,50000.0,7000000.0,23237321.385893706,0.19926942166861805
3,100,150,9,quarterly,20,,1000000.0,4696087.592926993,2016-07-27,2026-07-24,3.696087592926993,0.16744935510816839,50.54545454545455,40,24429140.44142179,28163423.379522685,0.15286182283225516,0.575187969924812,266,24,282.5864661654135,796919.408296713,3899168.18463028,0.14591889592625007,50000.0,7000000.0,23498821.339261744,0.20108393577631095
5,100,200,9,quarterly,15,,1000000.0,4691995.488033358,2016-07-27,2026-07-24,3.691995488033358,0.16734748768531182,53.27272727272727,40,33340361.320317633,37069303.13694648,0.11184467321163746,0.5633802816901409,284,18,197.20070422535213,1006028.3349085747,3685967.153124783,0.13948729643904145,50000.0,7000000.0,23527333.16226445,0.2012805479199073
4,150,200,6,monthly,10,,1000000.0,4689979.750610742,2016-07-27,2026-07-24,3.6899797506107417,0.1672972792308436,69.54545454545455,118,65924592.401978016,69794773.8123981,0.05870618640797191,0.5278514588859416,377,11,100.52519893899205,1395615.2104701994,3294364.540140542,0.1267480844356621,50000.0,7000000.0,22109977.778473604,0.19120430513444653
3,100,150,9,monthly,10,,1000000.0,4684817.725507199,2016-07-27,2026-07-24,3.684817725507199,0.1671686137179127,58.18181818181818,118,58126973.79651783,62006567.67688516,0.06674343470810007,0.5,314,12,118.57643312101911,1281148.3813190914,3403669.344188107,0.13043542549996157,50000.0,7000000.0,23186697.592961945,0.19891578001965038
5,100,200,3,monthly,15,,1000000.0,4679201.499146678,2016-07-27,2026-07-24,3.6792014991466777,0.16702848206519572,152.36363636363637,118,101811701.91966075,105679969.52719311,0.03799433203252808,0.548854041013269,829,18,74.28347406513872,1726815.1436212622,2952386.3555254154,0.11445469050837653,50000.0,7000000.0,21379279.47248091,0.18575223582152167
3,100,150,3,biweekly,10,,1000000.0,4675952.236224029,2016-07-27,2026-07-24,3.6759522362240293,0.16694733988781874,136.0,248,173209251.8378605,177557180.67778197,0.02510217435724235,0.5053908355795148,742,12,54.28436657681941,2344091.738928376,2331860.497295653,0.08844258565839747,50000.0,7000000.0,16236430.22455672,0.14099384890953642
5,100,200,12,biweekly,10,,1000000.0,4664976.739326324,2016-07-27,2026-07-24,3.664976739326324,0.1666728787500129,75.0,248,68725659.669879,72645743.8186315,0.057039600166553,0.5331695331695332,407,11,88.32923832923834,1490585.8712159444,3174390.86811038,0.12257187640608191,50000.0,7000000.0,24882522.47147398,0.2103601474244019
3,100,150,12,quarterly,15,,1000000.0,4664249.578594185,2016-07-27,2026-07-24,3.6642495785941858,0.1666546743294124,37.18181818181818,40,24353291.70757824,28038385.32164356,0.15131809113585226,0.6071428571428571,196,17,263.8112244897959,824840.3305344129,3839409.2480597724,0.1441487260652894,50000.0,7000000.0,23463569.997521624,0.20084051768206557
4,150,200,9,bimonthly,20,,1000000.0,4662668.955933577,2016-07-27,2026-07-24,3.6626689559335777,0.16661509473495761,58.81818181818182,59,30331996.923571855,34179367.4844085,0.1268419804515654,0.5673076923076923,312,23,234.98397435897436,935691.071120451,3726977.884813126,0.14075001781817797,50000.0,7000000.0,21071380.589726403,0.18339824150320477
3,100,150,12,bimonthly,10,,1000000.0,4660239.66948017,2016-07-27,2026-07-24,3.6602396694801698,0.166554240622661,36.36363636363637,59,31465582.393370956,35340297.11326206,0.1231413635206514,0.5309278350515464,194,12,186.4020618556701,989327.4614087942,3670912.208071376,0.13902058006694906,50000.0,7000000.0,24955243.335774235,0.21083326156510734
4,150,200,3,weekly,20,,1000000.0,4655907.490661866,2016-07-27,2026-07-24,3.655907490661866,0.1664456477943026,241.72727272727272,495,124965866.97297248,129106265.12391473,0.033132232434619394,0.48558421851289835,1318,23,60.616843702579665,1858536.2329353052,2797371.257726561,0.10845447648760054,50000.0,7000000.0,19850135.601179875,0.1737050709787724
3,100,150,12,monthly,10,,1000000.0,4653379.919398244,2016-07-27,2026-07-24,3.653379919398244,0.16638224826373116,50.81818181818182,118,47965461.44379496,51784891.14030752,0.07962874913625301,0.5364963503649635,274,11,131.67883211678833,1128778.1362382006,3524601.783160043,0.13439285555459746,50000.0,7000000.0,27881862.1334839,0.22881305379087008
4,150,200,9,bimonthly,15,,1000000.0,4652268.516621899,2016-07-27,2026-07-24,3.6522685166218984,0.16635436093573208,51.36363636363637,59,33014218.61086707,36779323.666756645,0.11404495439580818,0.5766423357664233,274,17,201.5,973330.3081152153,3678938.208506684,0.13926960696001034,50000.0,7000000.0,21867745.33909045,0.18941731904444636
5,100,200,9,weekly,10,,1000000.0,4627334.866475348,2016-07-27,2026-07-24,3.6273348664753486,0.1657271443016135,122.0909090909091,495,125334107.02014665,129467056.12136789,0.03297545416394029,0.509009009009009,666,11,54.974474474474476,1885297.368460668,2742037.49801468,0.10623999909424797,50000.0,7000000.0,21639425.60753857,0.18771458282970405
5,100,200,12,monthly,15,,1000000.0,4606086.627228055,2016-07-27,2026-07-24,3.6060866272280547,0.16519023084830442,77.0,118,46023454.34989871,49721632.82219532,0.08035421340129698,0.5614457831325301,415,17,130.35180722891567,1238177.7897089045,3367908.8375191507,0.12924094141393905,50000.0,7000000.0,24347525.95460369,0.20683637324411752
