ticker,company_name,sector,tier,market_cap_cr,adtv_cr,is_fno_eligible,is_nifty500,isin
GOPAL,,,6,0,3.883237693253967,False,False,
GOYALALUM,,,6,0,0.07213451338181819,False,False,
GPIL,Godawari Power & Ispat Ltd.,Capital Goods,4,0,98.75014771769843,False,True,INE177H01039
GPPL,,,6,0,24.189164360015877,False,False,
GPTHEALTH,,,6,0,1.5973655795396826,False,False,
GPTINFRA,,,6,0,4.433171271269841,False,False,
GRADIENTE,,,6,0,0.23723676200000002,False,False,
GRANDOAK,,,6,0,0.2210409155,False,False,
GRANULES,Granules India Ltd.,Healthcare,4,0,109.63095046253967,False,True,INE101D01020
GRAPHITE,Graphite India Ltd.,Capital Goods,4,0,110.37172983730159,False,True,INE371A01025
GRASIM,Grasim Industries Ltd.,Construction Materials,1,0,250.95864789634925,False,True,INE047A01021
GRAUWEIL,,,6,0,2.2987091834000006,False,False,
GRAVISSHO,,,6,0,0.25582680302,False,False,
GRAVITA,Gravita India Ltd.,Metals & Mining,4,0,40.78782878952381,False,True,INE024L01027
GREAVESCOT,,,6,0,28.929014519904758,False,False,
GREENLAM,,,6,0,7.2423646406825375,False,False,
GREENPANEL,,,6,0,4.609195704269842,False,False,
GREENPLY,,,6,0,36.35278424738094,False,False,
GREENPOWER,,,6,0,11.062753080206345,False,False,
GRINDWELL,,,6,0,17.819961985396823,False,False,
GRINFRA,,,6,0,11.155619993650793,False,False,
GRMOVER,,,6,0,45.97642460150794,False,False,
GROBTEA,,,6,0,0.016957429523809523,False,False,
GROWW,Billionbrains Garage Ventures Ltd.,Financial Services,3,0,1047.0705667640632,False,True,INE0HOQ01053
GROWWCAPM,,,6,0,0.7453085043492064,False,False,
GROWWCHEM,,,6,0,0.3020530638412698,False,False,
GROWWDEFNC,,,6,0,4.227329200523809,False,False,
GROWWEV,,,6,0,0.9154938606349208,False,False,
GROWWGOLD,,,6,0,5.261453156888888,False,False,
GROWWHOSPI,,,6,0,1.0047456025555555,False,False,
GROWWLIQID,,,6,0,5.852929991142857,False,False,
GROWWLOVOL,,,6,0,0.022065618968253965,False,False,
GROWWMC150,,,6,0,0.04947060323809525,False,False,
GROWWMETAL,,,6,0,1.1116554299999997,False,False,
GROWWMOM50,,,6,0,0.2975102412222223,False,False,
GROWWN200,,,6,0,0.12678072680952385,False,False,
GROWWNET,,,6,0,0.29551699673015874,False,False,
GROWWNIFTY,,,6,0,0.6188715800158731,False,False,
GROWWNXT50,,,6,0,0.09026381617460319,False,False,
GROWWPOWER,,,6,0,7.248905297047619,False,False,
GROWWPSE,,,6,0,0.06913173165079364,False,False,
GROWWPSUBK,,,6,0,0.11991618939682538,False,False,
GROWWRAIL,,,6,0,1.8740309538253968,False,False,
GROWWRLTY,,,6,0,0.3075921018095238,False,False,
GROWWSC250,,,6,0,0.22854155674603177,False,False,
GROWWSLVR,,,6,0,7.90047663342857,False,False,
GRPLTD,,,6,0,0.5357648957142856,False,False,
GRSE,Garden Reach Shipbuilders & Engineers Ltd.,Capital Goods,4,0,559.5449109515874,False,True,INE382Z01011
GRWRHITECH,,,6,0,58.66098338523809,False,False,
GSEC10ABSL,,,6,0,0.0037555815365853656,False,False,
GSEC10IETF,,,6,0,0.25065650213461543,False,False,
GSEC10YEAR,,,6,0,0.31415906568852464,False,False,
GSEC5IETF,,,6,0,0.08988225838095239,False,False,
GSFC,,,6,0,13.921464738380951,False,False,
GSLSU,,,6,0,0.7052631455396825,False,False,
GSPCROP,,,6,0,10.43049845126984,False,False,
GSPL,,,6,0,59.17319528593104,False,False,
GSS,,,6,0,0.2870868040833333,False,False,
GTECJAINX,,,6,0,0.09163203848979593,False,False,
GTL,,,6,0,0.44875164890243896,False,False,
GTLINFRA,,,6,0,11.223464863746031,False,False,
GTPL,,,6,0,0.37774242717460316,False,False,
GUFICBIO,,,6,0,3.4179606138095235,False,False,
GUJALKALI,,,6,0,63.543414030158736,False,False,
GUJAPOLLO,,,6,0,0.603076063015873,False,False,
GUJGASLTD,,,6,0,36.53090713579365,False,False,
GUJRAFFIA,,,6,0,0.02650162152380952,False,False,
GUJTHEM,,,6,0,15.159858098492062,False,False,
GULFOILLUB,,,6,0,8.089592376825397,False,False,
GULFPETRO,,,6,0,0.38238742919999996,False,False,
GULPOLY,,,6,0,9.19434526930159,False,False,
GVPIL,,,6,0,46.92623947172414,False,False,
GVPTECH,,,6,0,0.04784482523809524,False,False,
GVT&D,GE Vernova T&D India Ltd.,Capital Goods,3,0,407.8363808277779,False,True,INE200A01026
HAL,Hindustan Aeronautics Ltd.,Capital Goods,2,0,528.3275313633334,False,True,INE066F01020
HALDER,,,6,0,0.21541664375806452,False,False,
HALDYNGL,,,6,0,1.5093302290425532,False,False,
HALEOSLABS,,,6,0,0.28091650476190483,False,False,
HAPPSTMNDS,,,6,0,31.046033856428576,False,False,
HAPPYFORGE,,,6,0,16.23367527984127,False,False,
HARDWYN,,,6,0,11.960850942090907,False,False,
HARIOMPIPE,,,6,0,15.39332511285714,False,False,
HARRMALAYA,,,6,0,0.4389649833333333,False,False,
HARSHA,,,6,0,8.67653272309524,False,False,
HATHWAY,,,6,0,3.865927989158731,False,False,
HATSUN,,,6,0,2.7880530080158734,False,False,
HAVELLS,Havells India Ltd.,Consumer Durables,3,0,132.17854836754503,False,True,INE176B01034
HAVISHA,,,6,0,0.015070648317073167,False,False,
HAWKINCOOK,,,6,0,0.7450358936799999,False,False,
HBESD,,,6,0,0.04876665178,False,False,
HBLENGINE,HBL Engineering Ltd.,Capital Goods,4,0,134.74455800698416,False,True,INE292B01021
HBSL,,,6,0,0.03945833105263158,False,False,
HCC,,,6,0,107.11411833325397,False,False,
HCG,,,6,0,9.81571074325397,False,False,
HCL-INSYS,,,6,0,0.5064074231746031,False,False,
HCLTECH,HCL Technologies Ltd.,Information Technology,1,0,546.3758864073665,False,True,INE860A01027
HDBFS,HDB Financial Services Ltd.,Financial Services,3,0,58.417934833699235,False,True,INE756I01012
HDFCAMC,HDFC Asset Management Company Ltd.,Financial Services,2,0,271.36588953975576,False,True,INE127D01025
HDFCBANK,HDFC Bank Ltd.,Financial Services,1,0,3116.0287478305086,False,True,INE040A01034
HDFCBSE500,,,6,0,0.7555707717460317,False,False,
HDFCGOLD,,,6,0,65.29839624507936,False,False,
HDFCGROWTH,,,6,0,0.24351634400000005,False,False,
HDFCLIFE,HDFC Life Insurance Company Ltd.,Financial Services,1,0,275.6143148295584,False,True,INE795G01014
HDFCLIQUID,,,6,0,2.5946250722857145,False,False,
HDFCLOWVOL,,,6,0,0.03997928611111111,False,False,
HDFCMID150,,,6,0,1.7067343652222224,False,False,
HDFCMOMENT,,,6,0,0.6075190467301588,False,False,
HDFCNEXT50,,,6,0,3.3978145678571425,False,False,
HDFCNIF100,,,6,0,0.22918053014285708,False,False,
HDFCNIFBAN,,,6,0,4.838240777317461,False,False,
HDFCNIFIT,,,6,0,0.7997620754920635,False,False,
HDFCNIFTY,,,6,0,5.047144265714285,False,False,
HDFCPSUBK,,,6,0,0.7116889437936508,False,False,
HDFCPVTBAN,,,6,0,0.8894889747460317,False,False,
HDFCQUAL,,,6,0,0.06275539911111111,False,False,
HDFCSENSEX,,,6,0,1.106368622857143,False,False,
HDFCSILVER,,,6,0,117.37796921939683,False,False,
HDFCSML250,,,6,0,38.776669941253964,False,False,
HDFCVALUE,,,6,0,0.08303599915873015,False,False,
HEADSUP,,,6,0,0.021652573555555558,False,False,
HEALTHADD,,,6,0,0.11446338366666667,False,False,
HEALTHCARE,,,6,0,0.17583995285714285,False,False,
HEALTHIETF,,,6,0,2.302475389428572,False,False,
HEALTHX,,,6,0,0.4879491197619047,False,False,
HEALTHY,,,6,0,0.7000786799365079,False,False,
HECPROJECT,,,6,0,0.2673858904126984,False,False,
HEG,H.E.G. Ltd.,Capital Goods,4,0,101.5730181688889,False,True,INE545A01024
HEIDELBERG,,,6,0,1.5870092171904762,False,False,
HEMIPROP,,,6,0,13.051329777777777,False,False,
HERANBA,,,6,0,1.765368144555555,False,False,
HERITGFOOD,,,6,0,13.150251330634921,False,False,
HEROMOTOCO,Hero MotoCorp Ltd.,Automobile and Auto Components,3,0,320.5901076761905,False,True,INE158A01026
HESTERBIO,,,6,0,2.6857573776190478,False,False,
HEXATRADEX,,,6,0,0.0492512157936508,False,False,
HEXT,Hexaware Technologies Ltd.,Information Technology,3,0,32.44218804411542,False,True,INE093A01041
HFCL,HFCL Ltd.,Telecommunication,4,0,844.8703038166191,False,True,INE548A01028
HGINFRA,,,6,0,25.73933336642857,False,False,
HGM,,,6,0,0.06276866138095238,False,False,
HGS,,,6,0,2.147325675396825,False,False,
HIKAL,,,6,0,7.208048020619045,False,False,
HILINFRA,,,6,0,1.0367109178666667,False,False,
HILTON,,,6,0,2.2343159198108107,False,False,
HIMATSEIDE,,,6,0,9.959361143920635,False,False,
HINDALCO,Hindalco Industries Ltd.,Metals & Mining,1,0,661.4639046195239,False,True,INE038A01020
HINDCOMPOS,,,6,0,0.6188381273809525,False,False,
HINDCON,,,6,0,0.20019599375,False,False,
HINDCOPPER,Hindustan Copper Ltd.,Metals & Mining,4,0,350.24743811214285,False,True,INE531E01026
HINDOILEXP,,,6,0,24.64255432506349,False,False,
HINDPETRO,Hindustan Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,3,0,292.5370092126984,False,True,INE094A01015
HINDUNILVR,Hindustan Unilever Ltd.,Fast Moving Consumer Goods,1,0,452.07137908099367,False,True,INE030A01027
HINDWAREAP,,,6,0,8.76181618142857,False,False,
HINDZINC,Hindustan Zinc Ltd.,Metals & Mining,2,0,337.91755152451293,False,True,INE267A01025
HIRECT,,,6,0,25.92819046246032,False,False,
HISARMETAL,,,6,0,0.039725519904761905,False,False,
HITECH,,,6,0,8.034720368,False,False,
HITECHCORP,,,6,0,0.3638138447045456,False,False,
HLEGLAS,,,6,0,13.806545742460317,False,False,
HLVLTD,,,6,0,0.29298488125396827,False,False,
HMAAGRO,,,6,0,1.9592341766666665,False,False,
HMVL,,,6,0,0.30420232377777773,False,False,
HNDFDS,,,6,0,3.46416746420635,False,False,
HNGSNGBEES,,,6,0,9.05935058179365,False,False,
HOMEFIRST,Home First Finance Company India Ltd.,Financial Services,4,0,24.80686992786189,False,True,INE481N01025
HONASA,Honasa Consumer Ltd.,Fast Moving Consumer Goods,4,0,108.52799225142856,False,True,INE0J5401028
HONAUT,Honeywell Automation India Ltd.,Capital Goods,3,0,37.70524096825397,False,True,INE671A01010
HONDAPOWER,,,6,0,1.5567165220634924,False,False,
HPAL,,,6,0,0.3334053077460317,False,False,
HPIL,,,6,0,0.04132377101587301,False,False,
HPL,,,6,0,11.227038229920634,False,False,
HSBCGOLD,,,6,0,0.6080292157936508,False,False,
HSCL,Himadri Speciality Chemical Ltd.,Chemicals,4,0,719.3005639473289,False,True,INE019C01026
HTMEDIA,,,6,0,0.1648354524126984,False,False,
HUBTOWN,,,6,0,14.104384631761903,False,False,
HUDCO,Housing & Urban Development Corporation Ltd.,Financial Services,3,0,87.46608018407933,False,True,INE031A01017
HUHTAMAKI,,,6,0,2.817870998746032,False,False,
HYBRIDFIN,,,6,0,0.12615141893333334,False,False,
HYUNDAI,Hyundai Motor India Ltd.,Automobile and Auto Components,2,0,270.8407589080952,False,True,INE0V6F01027
IBULLSLTD,,,6,0,29.603825692088236,False,False,
ICDSLTD,,,6,0,0.003777612,False,False,
ICEMAKE,,,6,0,3.6229473884920633,False,False,
ICICIAMC,ICICI Prudential Asset Management Company Ltd.,Financial Services,3,0,177.66913225421064,False,True,INE346A01027
ICICIB22,,,6,0,7.745096675063494,False,False,
ICICIBANK,ICICI Bank Ltd.,Financial Services,1,0,2377.8961320231742,False,True,INE090A01021
ICICIGI,ICICI Lombard General Insurance Company Ltd.,Financial Services,3,0,116.46328007336194,False,True,INE765G01017
ICICIPRULI,ICICI Prudential Life Insurance Company Ltd.,Financial Services,3,0,91.63957453631018,False,True,INE726G01019
ICIL,,,6,0,33.098458831269845,False,False,
ICRA,,,6,0,4.480933476984127,False,False,
IDBI,IDBI Bank Ltd.,Financial Services,4,0,138.60142686774606,False,True,INE008A01015
IDEA,Vodafone Idea Ltd.,Telecommunication,3,0,830.2644423198096,False,True,INE669E01016
IDEAFORGE,,,6,0,162.30089707117645,False,False,
IDFCFIRSTB,IDFC First Bank Ltd.,Financial Services,3,0,179.84734604620638,False,True,INE092T01019
IDFNIFTYET,,,6,0,0.039262294650793644,False,False,
IEX,Indian Energy Exchange Ltd.,Financial Services,4,0,78.43989538834073,False,True,INE022Q01020
IFBAGRO,,,6,0,5.453759251060607,False,False,
IFBIND,,,6,0,17.068489278253963,False,False,
IFCI,IFCI Ltd.,Financial Services,4,0,451.3491676688889,False,True,INE039A01010
IFGLEXPOR,,,6,0,1.2405018854444447,False,False,
IGARASHI,,,6,0,16.55019140380952,False,False,
IGCL,,,6,0,0.7196569085396827,False,False,
IGIL,International Gemological Institute Ltd.,Services,4,0,20.23671267920635,False,True,INE0Q9301021
IGL,Indraprastha Gas Ltd.,Oil Gas & Consumable Fuels,4,0,64.64867396644445,False,True,INE203G01027
IGPL,,,6,0,2.0476234315079367,False,False,
IIFL,IIFL Finance Ltd.,Financial Services,4,0,164.28737437833334,False,True,INE530B01024
IIFLCAPS,,,6,0,24.60344764847619,False,False,
IITL,,,6,0,1.5219383921269842,False,False,
IKIO,,,6,0,11.209181166349207,False,False,
IKS,Inventurus Knowledge Solutions Ltd.,Information Technology,4,0,44.67393450587303,False,True,INE115Q01022
IMAGICAA,,,6,0,4.031763612968255,False,False,
IMFA,,,6,0,35.27706597539682,False,False,
IMPAL,,,6,0,0.4901916725396826,False,False,
INA,,,6,0,18.297709609396826,False,False,
INCREDIBLE,,,6,0,0.023929507,False,False,
INDBANK,,,6,0,0.160310742,False,False,
INDGN,Indegene Ltd.,Healthcare,4,0,12.689343625952382,False,True,INE065X01017
INDHOTEL,Indian Hotels Co. Ltd.,Consumer Services,2,0,165.12796958210066,False,True,INE053A01029
INDIACEM,India Cements Ltd.,Construction Materials,4,0,31.901537633412694,False,True,INE383A01012
INDIAGLYCO,,,6,0,12.341473341746033,False,False,
INDIAMART,Indiamart Intermesh Ltd.,Consumer Services,4,0,21.20332810105697,False,True,INE933S01016
INDIANB,Indian Bank,Financial Services,3,0,250.36758633179966,False,True,INE562A01011
INDIANCARD,,,6,0,0.07328461653968255,False,False,
INDIANHUME,,,6,0,7.439824375873014,False,False,
INDIASHLTR,,,6,0,7.801433591190476,False,False,
INDIGO,InterGlobe Aviation Ltd.,Services,1,0,695.3997861057143,False,True,INE646L01027
INDIGOPNTS,,,6,0,11.843639639285716,False,False,
INDIQUBE,,,6,0,2.573634802412699,False,False,
INDNIPPON,,,6,0,4.188096094206349,False,False,
INDOAMIN,,,6,0,3.0600179060793655,False,False,
INDOBORAX,,,6,0,7.364751147873016,False,False,
INDOCO,,,6,0,9.13179095801587,False,False,
INDOFARM,,,6,0,3.1323094903333337,False,False,
INDORAMA,,,6,0,0.9600742060793651,False,False,
INDOSTAR,,,6,0,3.8988129839047616,False,False,
INDOTECH,,,6,0,26.654523027352937,False,False,
INDOTHAI,,,6,0,26.55640976449206,False,False,
INDOUS,,,6,0,0.23089130790476195,False,False,
INDOWIND,,,6,0,0.8561371412307692,False,False,
INDPRUD,,,6,0,0.03628175031914893,False,False,
INDRAMEDCO,,,6,0,13.744491970238096,False,False,
INDSWFTLAB,,,6,0,22.39455016615873,False,False,
INDTERRAIN,,,6,0,0.06829765557142858,False,False,
INDUSINDBK,IndusInd Bank Ltd.,Financial Services,3,0,205.93055709905883,False,True,INE095A01012
INDUSTOWER,Indus Towers Ltd.,Telecommunication,3,0,276.9574185851588,False,True,INE121J01017
INFOBEAN,,,6,0,22.980571754238095,False,False,
INFOMEDIA,,,6,0,0.017325091999999997,False,False,
INFRA,,,6,0,0.07259671215873015,False,False,
INFRABEES,,,6,0,1.2767139119682536,False,False,
INFRAIETF,,,6,0,1.3963018201428576,False,False,
INFY,Infosys Ltd.,Information Technology,1,0,1700.3795182614317,False,True,INE009A01021
INGERRAND,,,6,0,11.285625136666667,False,False,
INNOVACAP,,,6,0,7.027415969365079,False,False,
INNOVANA,,,6,0,0.624176437936508,False,False,
INNOVISION,,,6,0,5.613467071666667,False,False,
INOXGREEN,,,6,0,36.124980855984134,False,False,
INOXINDIA,,,6,0,70.23936620174602,False,False,
INOXWIND,Inox Wind Ltd.,Capital Goods,4,0,157.62102329053968,False,True,INE066P01011
INSECTICID,,,6,0,2.492891570634921,False,False,
INSPIRISYS,,,6,0,0.9188656117499999,False,False,
INTELLECT,Intellect Design Arena Ltd.,Information Technology,4,0,44.09863179888889,False,True,INE306R01017
INTENTECH,,,6,0,0.7083538735873016,False,False,
INTERARCH,,,6,0,18.14877839920635,False,False,
INTERNET,,,6,0,0.21319425503174608,False,False,
INTLCONV,,,6,0,0.5658205361587302,False,False,
INVENTURE,,,6,0,0.18395595315873017,False,False,
INVPRECQ,,,6,0,0.5235954235,False,False,
IOB,Indian Overseas Bank,Financial Services,4,0,15.8147537964127,False,True,INE565A01014
IOC,Indian Oil Corporation Ltd.,Oil Gas & Consumable Fuels,2,0,224.69342673236508,False,True,INE242A01010
IOLCP,,,6,0,43.25948744577777,False,False,
IONEXCHANG,,,6,0,16.02939126253968,False,False,
IPCALAB,Ipca Laboratories Ltd.,Healthcare,3,0,39.2670393115873,False,True,INE571A01038
IPL,,,6,0,11.469515319349208,False,False,
IRB,IRB Infrastructure Developers Ltd.,Construction,4,0,46.807463933956235,False,True,INE821I01022
IRCON,IRCON International Ltd.,Construction,4,0,54.32509586357142,False,True,INE962Y01021
IRCTC,Indian Railway Catering And Tourism Corporation Ltd.,Consumer Services,3,0,61.954564508253966,False,True,INE335Y01020
IREDA,Indian Renewable Energy Development Agency Ltd.,Financial Services,3,0,120.36926516923812,False,True,INE202E01016
IRFC,Indian Railway Finance Corporation Ltd.,Financial Services,2,0,152.3809498054445,False,True,INE053F01010
IRIS,,,6,0,1.0526814965873017,False,False,
IRISDOREME,,,6,0,1.2959437099365079,False,False,
IRMENERGY,,,6,0,183.0815909144603,False,False,
ISFT,,,6,0,0.1270915334126984,False,False,
ISGEC,,,6,0,6.960590952460318,False,False,
ISHANCH,,,6,0,0.12117249269841271,False,False,
IT,,,6,0,5.463823899333333,False,False,
ITADD,,,6,0,0.8565923888730159,False,False,
ITBEES,,,6,0,60.07107320690477,False,False,
ITBETA,,,6,0,0.05959164895238096,False,False,
ITC,ITC Ltd.,Fast Moving Consumer Goods,1,0,527.0306958704444,False,True,INE154A01025
ITCHOTELS,ITC Hotels Ltd.,Consumer Services,3,0,74.6304684880908,False,True,INE379A01028
ITDC,,,6,0,106.08052009952381,False,False,
ITETF,,,6,0,2.2234506751111107,False,False,
ITI,ITI Ltd.,Telecommunication,4,0,88.35161556899999,False,True,INE248A01017
ITIETF,,,6,0,5.247358890047618,False,False,
IVALUE,,,6,0,3.683923162936509,False,False,
IVC,,,6,0,0.17359890276190476,False,False,
IVP,,,6,0,0.266805971952381,False,False,
IVZINGOLD,,,6,0,0.9546640930158728,False,False,
IVZINNIFTY,,,6,0,0.0858433239047619,False,False,
IWP,,,6,0,0.02136566188,False,False,
IXIGO,,,6,0,33.91165536503174,False,False,
IZMO,,,6,0,14.888517785172413,False,False,
J&KBANK,Jammu & Kashmir Bank Ltd.,Financial Services,4,0,63.70359169025397,False,True,INE168A01041
JAGRAN,,,6,0,3.782103063603174,False,False,
JAGSNPHARM,,,6,0,3.2251430420000005,False,False,
JAIBALAJI,,,6,0,22.806591860911762,False,False,
JAICORPLTD,,,6,0,7.335523676777775,False,False,
JAINREC,Jain Resource Recycling Ltd.,Metals & Mining,4,0,136.88463372238098,False,True,INE0YD401026
JAIPURKURT,,,6,0,0.062039094571428546,False,False,
JAMNAAUTO,,,6,0,29.118004411111105,False,False,
JARO,,,6,0,14.246192324047621,False,False,
JASH,,,6,0,9.004285778571429,False,False,
JAYAGROGN,,,6,0,0.25482295928571436,False,False,
JAYBARMARU,,,6,0,17.527649346285706,False,False,
JAYKAY,,,6,0,5.730910477047619,False,False,
JAYNECOIND,,,6,0,66.25719206719047,False,False,
JAYSREETEA,,,6,0,0.457231145952381,False,False,
JBCHEPHARM,J.B. Chemicals & Pharmaceuticals Ltd.,Healthcare,4,0,62.21938352937211,False,True,INE572A01036
JBMA,JBM Auto Ltd.,Automobile and Auto Components,4,0,132.829324129127,False,True,INE927D01051
JETFREIGHT,,,6,0,0.4737706405873017,False,False,
JGCHEM,,,6,0,4.048004683253968,False,False,
JHS,,,6,0,0.09088691743902438,False,False,
JINDALPHOT,,,6,0,0.8496998105555554,False,False,
JINDALPOLY,,,6,0,4.054587592063491,False,False,
JINDALSAW,Jindal Saw Ltd.,Capital Goods,4,0,69.53253590574614,False,True,INE324A01032
JINDALSTEL,Jindal Steel Ltd.,Metals & Mining,2,0,170.04460021507936,False,True,INE749A01030
JINDRILL,,,6,0,145.2104323178571,False,False,
JINDWORLD,,,6,0,12.65365007793651,False,False,
JIOFIN,Jio Financial Services Ltd.,Financial Services,1,0,429.7672557243809,False,True,INE758E01017
JISLDVREQS,,,6,0,0.06508117374603171,False,False,
JISLJALEQS,,,6,0,14.954299348507938,False,False,
JITFINFRA,,,6,0,0.7764471285,False,False,
JKCEMENT,J.K. Cement Ltd.,Construction Materials,3,0,43.185443183333334,False,True,INE823G01014
JKIL,,,6,0,6.5445277300793645,False,False,
JKIPL,,,6,0,2.590766855285715,False,False,
JKLAKSHMI,,,6,0,10.292405453492064,False,False,
JKPAPER,,,6,0,12.748053381825395,False,False,
JKTYRE,JK Tyre & Industries Ltd.,Automobile and Auto Components,4,0,64.20606670738094,False,True,INE573A01042
JLHL,,,6,0,5.385931613333333,False,False,
JMA,,,6,0,0.13102245714285712,False,False,
JMFINANCIL,JM Financial Ltd.,Financial Services,4,0,38.17791346899198,False,True,INE780C01023
JNKINDIA,,,6,0,55.145282962380946,False,False,
JOCIL,,,6,0,0.26413770220454547,False,False,
JPOLYINVST,,,6,0,1.7407191807936504,False,False,
JPPOWER,Jaiprakash Power Ventures Ltd.,Power,4,0,346.60436466631745,False,True,INE351F01018
JSFB,,,6,0,31.665611037301588,False,False,
JSL,Jindal Stainless Ltd.,Metals & Mining,3,0,48.46961001690477,False,True,INE220G01021
JSLL,,,6,0,115.84687760103174,False,False,
JSWCEMENT,JSW Cement Ltd.,Construction Materials,4,0,65.54173349122223,False,True,INE718I01012
JSWDULUX,JSW Dulux Ltd.,Consumer Durables,4,0,9.061113110566039,False,True,INE133A01011
JSWENERGY,JSW Energy Ltd.,Power,3,0,218.02196612784587,False,True,INE121E01018
JSWHL,,,6,0,5.578702396825397,False,False,
JSWINFRA,JSW Infrastructure Ltd.,Services,3,0,96.84964336291121,False,True,INE880J01026
JSWSTEEL,JSW Steel Ltd.,Metals & Mining,1,0,235.88760185333328,False,True,INE019A01038
JTEKTINDIA,,,6,0,2.9413031480476186,False,False,
JTLIND,,,6,0,38.00003552715873,False,False,
JUBLCPL,,,6,0,1.6983258734920637,False,False,
JUBLFOOD,Jubilant Foodworks Ltd.,Consumer Services,3,0,172.01528319444444,False,True,INE797F01020
JUBLINGREA,Jubilant Ingrevia Ltd.,Chemicals,4,0,21.558268847777782,False,True,INE0BY001018
JUBLPHARMA,Jubilant Pharmova Ltd.,Healthcare,4,0,12.064333621031746,False,True,INE700A01033
JUNIORBEES,,,6,0,37.889728413571426,False,False,
JUNIPER,,,6,0,2.858394001126985,False,False,
JUSTDIAL,,,6,0,9.505649346031745,False,False,
JWL,Jupiter Wagons Ltd.,Capital Goods,4,0,77.28798387492066,False,True,INE209L01016
JYOTHYLAB,,,6,0,18.772234799650793,False,False,
JYOTICNC,Jyoti CNC Automation Ltd.,Capital Goods,4,0,120.3256607727778,False,True,INE980O01024
JYOTISTRUC,,,6,0,13.81332356395238,False,False,
KABRAEXTRU,,,6,0,0.6868614536190476,False,False,
KAJARIACER,Kajaria Ceramics Ltd.,Consumer Durables,4,0,43.324718216031734,False,True,INE217B01036
KAKATCEM,,,6,0,0.49124270585714297,False,False,
KALAMANDIR,,,6,0,10.399332740952381,False,False,
KALPATARU,,,6,0,5.239570437857143,False,False,
KALYANIFRG,,,6,0,0.0685263976984127,False,False,
KALYANKJIL,Kalyan Jewellers India Ltd.,Consumer Durables,3,0,304.2119166689682,False,True,INE303R01014
KAMAHOLD,,,6,0,1.1690540065,False,False,
KAMATHOTEL,,,6,0,1.1261833407936508,False,False,
KAMDHENU,,,6,0,4.305266672701754,False,False,
KAMOPAINTS,,,6,0,0.22234901714634142,False,False,
KANANIIND,,,6,0,0.03613643558730158,False,False,
KANCHI,,,6,0,0.20544099875,False,False,
KANORICHEM,,,6,0,0.31030891761764706,False,False,
KANPRPLA,,,6,0,0.38465674274603184,False,False,
KANSAINER,,,6,0,11.661662241079366,False,False,
KAPSTON,,,6,0,0.7684851165,False,False,
KARMAENG,,,6,0,0.03306790974603175,False,False,
KARURVYSYA,Karur Vysya Bank Ltd.,Financial Services,4,0,94.02115716119047,False,True,INE036D01028
KAUSHALYA,,,6,0,0.011956671031746031,False,False,
KAVDEFENCE,,,6,0,0.9528316762413792,False,False,
KAYA,,,6,0,0.5084203174920634,False,False,
KAYNES,Kaynes Technology India Ltd.,Capital Goods,4,0,564.4928991703174,False,True,INE918Z01012
KCP,,,6,0,3.813078298349206,False,False,
KCPSUGIND,,,6,0,0.4881617406349206,False,False,
KDDL,,,6,0,13.918477901746028,False,False,
KEC,Kec International Ltd.,Construction,4,0,74.17053267960318,False,True,INE389H01022
KECL,,,6,0,16.900784831933333,False,False,
KEEPLEARN,,,6,0,0.013972303174603174,False,False,
KEI,KEI Industries Ltd.,Capital Goods,3,0,200.27751810507934,False,True,INE878B01027
KELLTONTEC,,,6,0,5.7808269604761895,False,False,
KENNAMET,,,6,0,3.726864575,False,False,
KERNEX,,,6,0,52.337962164126985,False,False,
KESORAMIND,,,6,0,3.4387423371515156,False,False,
KEYFINSERV,,,6,0,0.10221034038095235,False,False,
KFINTECH,Kfin Technologies Ltd.,Financial Services,4,0,117.07692071650794,False,True,INE138Y01010
KHADIM,,,6,0,1.4193172929107143,False,False,
KHAICHEM,,,6,0,3.5717218747777775,False,False,
KHAITANLTD,,,6,0,0.28055412409999997,False,False,
KHANDSE,,,6,0,0.011483960190476192,False,False,
KICL,,,6,0,0.8367605068253968,False,False,
KILITCH,,,6,0,2.2056975613809526,False,False,
KIMS,Krishna Institute of Medical Sciences Ltd.,Healthcare,4,0,43.80080287317461,False,True,INE967H01025
KINGFA,,,6,0,4.3121940671428565,False,False,
KIOCL,,,6,0,14.88466721206349,False,False,
KIRANVYPAR,,,6,0,0.1368253012708333,False,False,
KIRIINDUS,,,6,0,9.883349592619046,False,False,
KIRLFER,,,6,0,11.8029239407,False,False,
KIRLOSBROS,,,6,0,33.24250631111111,False,False,
KIRLOSENG,Kirloskar Oil Eng Ltd.,Capital Goods,4,0,151.79707215000005,False,True,INE146L01010
KIRLOSIND,,,6,0,11.802329678412699,False,False,
KIRLPNU,,,6,0,39.24764199285713,False,False,
KISSHT,,,6,0,144.90859438419446,False,False,
KITEX,,,6,0,17.38906881390476,False,False,
KKCL,,,6,0,1.3292683065079363,False,False,
KLBRENG-B,,,6,0,3.0833011175999996,False,False,
KMEW,,,6,0,30.07155242603174,False,False,
KMSUGAR,,,6,0,0.5300812974603174,False,False,
KNAGRI,,,6,0,0.42602800661904766,False,False,
KNRCON,,,6,0,35.785720952968255,False,False,
KOHINOOR,,,6,0,0.25357422055555556,False,False,
KOKUYOCMLN,,,6,0,0.4163666910634921,False,False,
KOLTEPATIL,,,6,0,6.69688612095238,False,False,
