ticker,max_gap_pct,num_gaps,avg_gap_pct,action_types,priority_score
MMFL,8.7,6,7.783333333333332,"e=2011-05-03 00,e=2018-06-07 00,e=2018-07-18 00,e=2020-03-19 00,e=2020-09-21 00,e=2021-07-01 00",25.049999999999997
GEMINI,10.0,5,7.5200000000000005,"e=2007-07-17 00,e=2008-09-17 00,e=2013-09-19 00,e=2015-09-22 00,e=2016-09-22 00",25.0
TBZ,14.0,2,11.1,"e=2020-03-19 00,e=2026-09-02 00",25.0
LUMAXTECH,10.0,5,7.9799999999999995,"e=2018-06-07 00,e=2012-08-16 00,e=2020-08-19 00,e=2023-08-10 00,e=2025-08-07 00",25.0
ARROWGREEN,15.3,1,15.3,e=2020-02-12 00,24.950000000000003
INDOSTAR,15.3,1,15.3,e=2020-09-16 00,24.950000000000003
GEODESIC,11.2,4,7.35,"e=2009-02-16 00,e=2011-02-22 00,e=2011-09-23 00,e=2012-12-24 00",24.799999999999997
ESABINDIA,11.2,4,7.75,"e=2006-04-13 00,e=2018-12-03 00,e=2020-06-11 00,e=2022-11-18 00",24.799999999999997
SHANTIGEAR,12.5,3,7.6000000000000005,"e=2018-07-25 00,e=2019-01-04 00,e=2022-02-14 00",24.75
AUSTRAL,12.5,3,9.766666666666666,"e=2009-03-24 00,e=2014-09-19 00,e=2016-09-21 00",24.75
BANG,12.5,3,8.233333333333333,"e=2011-08-24 00,e=2011-09-26 00,e=2014-09-18 00",24.75
AXITA,13.8,2,10.25,"e=2023-12-22 00,e=2024-09-20 00",24.700000000000003
ANGELONE,11.1,4,9.15,"e=2020-11-02 00,e=2022-01-24 00,e=2023-10-20 00,e=2024-01-23 00",24.65
SUPRAJIT,8.4,6,6.466666666666666,"e=2008-09-08 00,e=2009-02-18 00,e=2010-03-18 00,e=2019-08-01 00,e=2020-03-16 00,e=2022-02-22 00",24.6
HCL-INSYS,12.4,3,7.933333333333334,"e=2016-09-22 00,e=2017-09-07 00,e=2018-09-19 00",24.6
BRITANNIA,13.7,2,10.45,"e=2010-03-08 00,e=2010-09-08 00",24.549999999999997
TRIVENI,9.7,5,7.9799999999999995,"e=2006-06-26 00,e=2007-12-14 00,e=2019-02-25 00,e=2019-06-18 00,e=2022-12-22 00",24.549999999999997
AVANTIFEED,15.0,1,15.0,e=2018-06-26 00,24.5
GLOBE,15.0,1,15.0,e=2024-02-23 00,24.5
TIMKEN,12.3,3,8.066666666666668,"e=2011-11-21 00,e=2013-11-20 00,e=2014-11-20 00",24.450000000000003
ORBTEXP,12.3,3,8.033333333333333,"e=2014-11-17 00,e=2022-11-18 00,e=2024-02-13 00",24.450000000000003
SEINVEST,13.6,2,9.3,"e=2009-06-25 00,e=2010-04-05 00",24.4
IOC,10.9,4,7.025,"e=2018-12-21 00,e=2020-03-23 00,e=2021-02-09 00",24.35
KWALITY,14.9,1,14.9,e=2010-06-15 00,24.35
RAYMOND,12.2,3,9.666666666666666,"e=2006-06-06 00,e=2008-05-30 00,e=2024-07-11 00",24.299999999999997
LIKHITHA,13.5,2,12.35,"e=2021-08-26 00,e=2022-12-02 00",24.25
MIC,10.8,4,7.4,"e=2007-12-14 00,e=2008-06-27 00,e=2015-09-22 00,e=2018-12-21 00",24.200000000000003
GRAVITA,14.8,1,14.8,e=2019-09-11 00,24.200000000000003
REPRO,10.8,4,8.95,"e=2006-09-04 00,e=2011-07-07 00,e=2013-08-01 00,e=2022-07-21 00",24.200000000000003
KPITTECH,14.8,1,14.8,e=2020-03-19 00,24.200000000000003
PCBL,8.1,6,5.933333333333334,"e=2014-06-18 00,e=2019-01-28 00,e=2020-02-25 00,e=2021-02-01 00,e=2022-04-11 00,e=2024-08-21 00",24.15
SIYSIL,9.4,5,6.74,"e=2008-08-14 00,e=2010-04-22 00,e=2020-03-16 00,e=2025-02-03 00,e=2026-08-21 00",24.1
TEXRAIL,13.4,2,9.35,"e=2014-08-27 00,e=2021-10-21 00",24.1
JISLJALEQS,14.7,1,14.7,e=2011-11-08 00,24.049999999999997
KSOILS,12.0,3,8.233333333333333,"e=2007-07-18 00,e=2011-12-28 00,e=2013-03-21 00",24.0
NECLIFE,12.0,3,7.766666666666667,"e=2008-11-12 00,e=2014-08-21 00,e=2018-09-19 00",24.0
SMARTLINK,10.6,4,8.2,"e=2011-05-31 00,e=2012-07-09 00,e=2016-04-28 00,e=2018-05-17 00",23.9
BANARBEADS,9.2,5,7.08,"e=2013-02-04 00,e=2014-06-27 00,e=2015-08-05 00,e=2016-03-16 00,e=2021-07-19 00",23.799999999999997
MIRZAINT,9.2,5,7.3199999999999985,"e=2007-04-24 00,e=2008-09-15 00,e=2009-09-16 00,e=2015-09-21 00,e=2023-03-29 00",23.799999999999997
DELTACORP,10.5,4,8.8,"e=2008-01-15 00,e=2010-09-21 00,e=2020-03-19 00,e=2020-08-07 00",23.75
HINDCOMPOS,11.8,3,8.466666666666667,"e=2017-05-25 00,e=2021-09-21 00",23.700000000000003
SADHNANIQ,11.8,3,10.266666666666667,"e=2023-07-05 00,e=2024-09-13 00,e=2026-02-18 00",23.700000000000003
RECLTD,7.8,6,7.033333333333334,"e=2012-01-30 00,e=2015-02-18 00,e=2018-02-15 00,e=2019-03-11 00,e=2020-02-11 00,e=2021-03-18 00",23.7
NBIFIN,13.1,2,10.45,"e=2017-12-07 00,e=2020-09-17 00",23.65
PATNI,14.4,1,14.4,e=2010-08-30 00,23.6
ENTEGRA,13.0,2,9.5,"e=2010-09-21 00,e=2011-09-26 00",23.5
FOSECOIND,9.0,5,6.279999999999999,"e=2009-03-31 00,e=2009-08-06 00,e=2012-05-04 00,e=2013-03-21 00,e=2024-06-04 00",23.5
AARTIIND,10.3,4,7.3500000000000005,"e=2011-02-07 00,e=2016-02-12 00,e=2022-10-19 00,e=2006-01-13 00",23.450000000000003
POLARIS,10.3,4,7.4,"e=2008-07-09 00,e=2010-02-04 00,e=2014-07-10 00,e=2015-06-10 00",23.450000000000003
INSECTICID,11.6,3,10.333333333333334,"e=2020-03-19 00,e=2022-09-30 00,e=2023-02-24 00",23.4
LAOPALA,10.2,4,7.225,"e=2008-09-16 00,e=2011-07-19 00,e=2014-09-24 00,e=2018-03-22 00",23.299999999999997
RICOAUTO,14.2,1,14.2,e=2019-09-20 00,23.299999999999997
KARMAENG,8.8,5,6.459999999999999,"e=2011-09-26 00,e=2014-09-04 00,e=2015-09-03 00,e=2020-12-14 00,e=2024-07-23 00",23.200000000000003
HILTON,12.8,2,9.2,"e=2017-09-14 00,e=2025-12-26 00",23.200000000000003
TRENT,14.1,1,14.1,e=2010-07-08 00,23.15
IRMENERGY,14.1,1,14.1,e=2025-09-18 00,23.15
INDIANB,10.1,4,7.525,"e=2009-03-09 00,e=2013-06-24 00,e=2014-06-23 00,e=2022-06-14 00",23.15
MCDHOLDING,11.4,3,9.966666666666667,"e=2012-09-20 00,e=2014-09-25 00,e=2017-09-18 00",23.1
GRAPHITE,11.4,3,9.333333333333334,"e=2009-07-21 00,e=2019-06-20 00,e=2020-03-23 00",23.1
CAPLIPOINT,12.7,2,9.85,"e=2016-02-15 00,e=2020-03-12 00",23.049999999999997
ACCELYA,8.7,5,7.5,"e=2012-01-17 00,e=2012-10-23 00,e=2013-05-14 00,e=2013-09-17 00,e=2026-02-06 00",23.049999999999997
GPIL,10.0,4,7.675,"e=2006-09-13 00,e=2021-10-26 00,e=2023-03-31 00",23.0
KICL,10.0,4,7.3,"e=2012-07-25 00,e=2014-09-03 00,e=2016-08-09 00,e=2018-08-16 00",23.0
NGIL,10.0,4,8.85,"e=2021-09-03 00,e=2022-03-30 00,e=2024-05-30 00",23.0
TEAMGTY,10.0,4,7.949999999999999,"e=2007-09-04 00,e=2008-09-15 00,e=2011-09-08 00,e=2019-09-18 00",23.0
VIPCLOTHNG,14.0,1,14.0,e=2017-11-17 00,23.0
NUTEK,10.0,4,7.525,"e=2009-12-23 00,e=2014-09-17 00,e=2015-09-22 00,e=2016-09-22 00",23.0
SEAMECLTD,10.0,4,7.95,"e=2008-04-23 00,e=2009-04-13 00,e=2012-08-07 00,e=2015-10-08 00",23.0
GODREJCP,11.3,3,7.833333333333333,"e=2008-01-23 00,e=2015-08-05 00,e=2016-11-15 00",22.950000000000003
RAIN,11.3,3,7.3,"e=2008-06-16 00,e=2009-06-08 00,e=2011-06-15 00",22.950000000000003
MARATHON,12.6,2,9.3,"e=2018-04-05 00,e=2019-09-17 00",22.9
SGL,9.9,4,7.15,"e=2011-09-21 00,e=2017-09-21 00,e=2018-09-19 00,e=2023-09-22 00",22.85
AARVI,13.9,1,13.9,e=2024-07-26 00,22.85
NRBBEARING,9.9,4,7.8,"e=2012-07-23 00,e=2012-10-23 00,e=2015-07-16 00,e=2019-08-01 00",22.85
NDL,13.9,1,13.9,e=2015-09-21 00,22.85
PRAXIS,11.2,3,8.4,"e=2019-09-13 00,e=2023-05-30 00,e=2025-03-20 00",22.799999999999997
TEXINFRA,11.2,3,8.5,"e=2009-07-14 00,e=2019-08-22 00,e=2024-09-20 00",22.799999999999997
DYNACONS,12.5,2,9.05,"e=2006-09-21 00,e=2010-09-20 00",22.75
WINSOME,12.5,2,11.1,"e=2014-01-30 00,e=2015-09-07 00",22.75
NOESISIND,12.5,2,9.05,"e=2014-09-24 00,e=2015-09-23 00",22.75
MANALIPETC,9.8,4,8.35,"e=2013-07-18 00,e=2015-09-10 00,e=2019-07-30 00,e=2020-09-03 00",22.700000000000003
KSCL,9.8,4,7.275,"e=2014-09-15 00,e=2015-08-24 00,e=2019-11-21 00,e=2025-11-12 00",22.700000000000003
VIJIFIN,11.1,3,8.5,"e=2019-09-19 00,e=2020-09-24 00,e=2022-09-19 00",22.65
TCIFINANCE,11.1,3,8.133333333333333,"e=2010-07-29 00,e=2018-08-01 00,e=2021-12-21 00",22.65
VGUARD,11.1,3,7.433333333333333,"e=2016-08-30 00,e=2012-07-12 00,e=2018-07-23 00",22.65
MARALOVER,11.1,3,7.133333333333333,"e=2014-09-15 00,e=2018-09-11 00,e=2019-09-11 00",22.65
JAICORPLTD,8.4,5,6.0,"e=2007-08-13 00,e=2007-10-05 00,e=2010-08-13 00,e=2014-09-08 00,e=2019-09-20 00",22.6
TFCILTD,8.4,5,6.94,"e=2006-08-11 00,e=2007-09-12 00,e=2009-09-09 00,e=2012-07-12 00,e=2014-09-12 00",22.6
COASTCORP,12.4,2,9.6,"e=2025-03-04 00,e=2022-09-26 00",22.6
GNFC,8.4,5,5.82,"e=2012-08-23 00,e=2013-08-22 00,e=2019-08-22 00,e=2022-09-19 00,e=2023-09-18 00",22.6
MOLDTKPAC,11.0,3,8.233333333333333,"e=2015-03-12 00,e=2020-03-19 00,e=2021-03-16 00",22.5
BEARDSELL,11.0,3,7.566666666666666,"e=2016-03-22 00,e=2020-09-22 00,e=2021-12-16 00",22.5
PRADIP,8.3,5,7.359999999999999,"e=2010-09-13 00,e=2013-02-12 00,e=2013-09-12 00,e=2015-09-14 00,e=2020-10-09 00",22.450000000000003
INFODRIVE,12.3,2,10.55,"e=2012-09-10 00,e=2014-12-24 00",22.450000000000003
WIPRO,12.3,2,10.5,"e=2008-06-27 00,e=2013-04-09 00",22.450000000000003
OMAXE,12.3,2,9.8,"e=2013-11-11 00,e=2023-09-22 00",22.450000000000003
SAREGAMA,9.6,4,6.85,"e=2009-07-15 00,e=2015-07-22 00,e=2017-07-20 00,e=2025-02-14 00",22.4
ELGIEQUIP,9.6,4,6.8,"e=2007-07-16 00,e=2010-05-10 00,e=2013-07-18 00,e=2020-03-18 00",22.4
MADHUCON,9.6,4,6.85,"e=2009-09-24 00,e=2011-09-22 00,e=2013-09-20 00,e=2017-09-14 00",22.4
OIL,9.6,4,6.9,"e=2018-02-21 00,e=2018-03-27 00,e=2018-11-30 00,e=2020-02-20 00",22.4
RBL,10.9,3,7.633333333333333,"e=2009-07-16 00,e=2020-02-03 00,e=2022-06-20 00",22.35
SMSPHARMA,10.9,3,7.566666666666666,"e=2015-12-17 00,e=2017-06-22 00,e=2019-09-19 00",22.35
ADVANIHOTR,6.9,6,5.6499999999999995,"e=2007-10-22 00,e=2010-12-09 00,e=2015-09-03 00,e=2022-12-29 00,e=2024-02-09 00,e=2024-03-20 00",22.35
BASML,10.9,3,7.766666666666667,"e=2015-09-18 00,e=2018-09-14 00,e=2025-04-30 00",22.35
AJOONI,12.2,2,10.7,"e=2022-11-25 00,e=2024-05-07 00",22.299999999999997
JYOTHYLAB,12.2,2,12.2,e=2008-12-12 00,22.299999999999997
OSWALSEEDS,13.5,1,13.5,e=2024-02-02 00,22.25
DECCANCE,13.5,1,13.5,e=2020-03-12 00,22.25
INDIAGLYCO,9.5,4,7.4,"e=2025-08-12 00,e=2007-08-16 00,e=2014-09-08 00,e=2026-03-23 00",22.25
HARDWYN,9.5,4,8.025,"e=2022-07-25 00,e=2023-06-05 00,e=2024-12-27 00",22.25
SAKSOFT,9.5,4,7.5,"e=2015-09-02 00,e=2019-11-22 00,e=2021-11-17 00,e=2022-09-23 00",22.25
IFBIND,9.5,4,6.9,"e=2007-08-30 00,e=2011-07-25 00,e=2013-07-22 00,e=2024-07-22 00",22.25
ASTRAL,10.8,3,7.6000000000000005,"e=2013-09-05 00,e=2020-11-12 00,e=2021-03-18 00",22.200000000000003
SAMBANDAM,10.8,3,8.4,"e=2011-07-26 00,e=2012-08-03 00,e=2014-09-16 00",22.200000000000003
RKFORGE,9.4,4,7.075,"e=2009-08-13 00,e=2022-03-14 00,e=2023-01-31 00,e=2025-06-06 00",22.1
SOTL,10.7,3,8.566666666666666,"e=2022-09-01 00,e=2010-07-14 00,e=2020-03-18 00",22.049999999999997
GATECH,10.7,3,8.966666666666667,"e=2024-07-16 00,e=2024-09-23 00,e=2025-04-28 00",22.049999999999997
GANGESSECU,12.0,2,9.3,"e=2018-09-14 00,e=2019-08-26 00",22.0
JINDALPOLY,8.0,5,6.42,"e=2008-09-18 00,e=2014-09-11 00,e=2015-09-18 00,e=2016-09-19 00,e=2018-09-19 00",22.0
HINDOILEXP,8.0,5,6.74,"e=2006-08-18 00,e=2009-08-05 00,e=2010-08-23 00,e=2011-09-22 00,e=2018-08-10 00",22.0
ASAHISONG,9.3,4,7.125,"e=2013-09-17 00,e=2014-09-16 00,e=2016-09-19 00,e=2025-09-04 00",21.950000000000003
INDUSTOWER,9.3,4,6.85,"e=2013-06-20 00,e=2015-08-03 00,e=2021-02-08 00,e=2022-05-13 00",21.950000000000003
KESORAMIND,13.3,1,13.3,e=2021-09-16 00,21.950000000000003
SANDHAR,10.6,3,7.3999999999999995,"e=2021-09-15 00,e=2023-09-14 00",21.9
MTNL,10.6,3,9.266666666666667,"e=2019-09-19 00,e=2020-12-23 00,e=2023-09-22 00",21.9
INOXWIND,11.9,2,10.5,"e=2016-09-14 00,e=2024-05-24 00",21.85
SUNFLAG,13.2,1,13.2,e=2020-09-10 00,21.799999999999997
HIGHGROUND,13.2,1,13.2,e=2017-09-18 00,21.799999999999997
PALASHSECU,13.2,1,13.2,e=2018-09-14 00,21.799999999999997
OCL,11.8,2,8.75,"e=2008-02-27 00,e=2011-09-16 00",21.700000000000003
XLENERGY,11.8,2,10.75,"e=2015-09-21 00,e=2017-09-18 00",21.700000000000003
FSL,7.8,5,6.7,"e=2009-07-20 00,e=2017-07-28 00,e=2020-02-27 00,e=2026-02-20 00",21.7
TIRUMALCHM,7.8,5,6.8,"e=2018-08-14 00,e=2008-07-04 00,e=2015-07-24 00,e=2015-11-03 00,e=2018-07-16 00",21.7
DPWIRES,10.4,3,7.066666666666667,"e=2020-12-21 00,e=2022-09-21 00,e=2023-11-08 00",21.6
JAYNECOIND,6.4,6,5.516666666666667,"e=2008-09-18 00,e=2009-12-23 00,e=2014-09-11 00,e=2017-09-18 00,e=2022-09-21 00,e=2024-09-20 00",21.6
WELENT,10.4,3,7.5,"e=2010-11-18 00,e=2023-01-11 00,e=2023-02-13 00",21.6
APARINDS,11.7,2,9.45,"e=2013-08-01 00,e=2025-07-29 00",21.549999999999997
NOVAPETRO,13.0,1,13.0,e=2008-09-29 00,21.5
STEELCITY,10.3,3,8.5,"e=2020-03-12 00,e=2022-02-24 00,e=2024-09-20 00",21.450000000000003
SOMATEX,10.3,3,9.066666666666668,"e=2011-08-18 00,e=2016-08-25 00,e=2021-08-30 00",21.450000000000003
SDBL,11.6,2,10.8,"e=2020-10-15 00,e=2024-05-24 00",21.4
ASAHIINDIA,11.6,2,10.649999999999999,"e=2008-07-24 00,e=2020-03-19 00",21.4
KABRAEXTRU,8.9,4,6.925,"e=2006-07-28 00,e=2009-07-28 00,e=2010-07-30 00,e=2020-03-18 00",21.35
POLYCAB,12.9,1,12.9,e=2020-03-12 00,21.35
APCOTEXIND,8.9,4,7.050000000000001,"e=2009-07-16 00,e=2012-06-27 00,e=2016-07-28 00,e=2021-02-11 00",21.35
ECLERX,10.2,3,8.166666666666666,"e=2016-10-27 00,e=2019-05-09 00,e=2022-09-21 00",21.299999999999997
SHAREINDIA,10.2,3,7.166666666666667,"e=2021-02-16 00,e=2023-02-28 00,e=2025-02-03 00",21.299999999999997
REMSONSIND,10.2,3,8.4,"e=2007-09-21 00,e=2017-09-14 00,e=2020-03-13 00",21.299999999999997
MAYURUNIQ,7.5,5,6.5200000000000005,"e=2013-09-25 00,e=2014-03-28 00,e=2020-02-24 00,e=2022-02-22 00,e=2022-07-07 00",21.25
GPTINFRA,11.5,2,9.85,"e=2020-08-13 00,e=2022-11-11 00",21.25
RUCHISOYA,8.8,4,6.575,"e=2006-12-21 00,e=2007-10-29 00,e=2013-08-23 00,e=2014-09-22 00",21.200000000000003
MIDHANI,12.8,1,12.8,e=2020-03-12 00,21.200000000000003
VLSFINANCE,10.1,3,8.833333333333334,"e=2013-09-16 00,e=2014-09-16 00,e=2025-12-12 00",21.15
WALCHANNAG,10.1,3,6.7,"e=2008-02-25 00,e=2008-01-22 00",21.15
BANARISUG,10.1,3,7.3,"e=2008-09-18 00,e=2011-08-30 00,e=2017-09-14 00",21.15
TIJARIA,11.4,2,9.25,"e=2014-09-24 00,e=2016-09-21 00",21.1
HAL,11.4,2,8.45,"e=2020-03-23 00,e=2023-03-20 00",21.1
DCMSRIND,11.4,2,9.2,"e=2023-08-01 00,e=2025-12-26 00",21.1
LFIC,8.7,4,7.225,"e=2015-08-05 00,e=2016-08-03 00,e=2017-07-20 00,e=2022-09-21 00",21.049999999999997
ADFFOODS,12.7,1,12.7,e=2023-09-11 00,21.049999999999997
NAVNETEDUL,8.7,4,7.425,"e=2008-07-23 00,e=2009-09-08 00,e=2024-08-13 00",21.049999999999997
SUJANAUNI,8.7,4,7.125,"e=2009-02-24 00,e=2012-09-17 00,e=2013-09-24 00,e=2015-09-24 00",21.049999999999997
KUANTUM,10.0,3,8.933333333333334,"e=2020-07-14 00,e=2020-07-30 00,e=2023-06-30 00",21.0
MALUPAPER,10.0,3,9.1,"e=2007-09-13 00,e=2016-09-15 00,e=2019-09-18 00",21.0
GUJNRECOKE,10.0,3,8.166666666666666,"e=2006-09-28 00,e=2008-10-17 00,e=2014-08-13 00",21.0
BONGAIREFN,10.0,3,8.466666666666667,"e=2006-08-21 00,e=2007-08-21 00,e=2008-08-20 00",21.0
ACE,10.0,3,7.033333333333334,"e=2011-02-11 00,e=2021-08-25 00,e=2026-09-03 00",21.0
HEG,10.0,3,7.166666666666667,"e=2009-09-08 00,e=2017-09-14 00,e=2019-02-07 00",21.0
SUTLEJTEX,10.0,3,8.799999999999999,"e=2008-09-15 00,e=2013-06-27 00,e=2020-09-14 00",21.0
INDOWIND,10.0,3,8.133333333333333,"e=2010-12-09 00,e=2011-09-20 00,e=2012-09-17 00",21.0
KEYFINSERV,7.3,5,6.18,"e=2007-09-21 00,e=2009-08-18 00,e=2011-09-22 00,e=2019-08-05 00,e=2020-09-24 00",20.95
SAMMAANCAP,7.3,5,6.279999999999999,"e=2014-01-30 00,e=2014-09-25 00,e=2015-05-06 00,e=2018-10-25 00,e=2019-08-22 00",20.95
JBCHEPHARM,8.6,4,7.15,"e=2013-08-01 00,e=2015-08-06 00,e=2020-03-03 00,e=2020-09-22 00",20.9
AUROPHARMA,8.6,4,6.6,"e=2009-02-05 00,e=2010-02-05 00,e=2013-07-30 00,e=2021-08-20 00",20.9
PNC,9.9,3,8.066666666666666,"e=2006-09-19 00,e=2009-09-10 00,e=2014-09-08 00",20.85
HEADSUP,9.9,3,8.233333333333333,"e=2018-08-14 00,e=2019-08-21 00,e=2024-09-05 00",20.85
AEGISLOG,9.9,3,8.1,"e=2010-06-30 00,e=2015-03-10 00,e=2020-09-14 00",20.85
UBHOLDINGS,9.9,3,8.066666666666668,"e=2012-09-21 00,e=2013-09-06 00,e=2014-09-25 00",20.85
MRF,9.9,3,8.299999999999999,"e=2006-08-03 00,e=2007-11-07 00,e=2011-01-28 00",20.85
SPLIL,9.9,3,7.3,"e=2007-09-14 00,e=2014-09-15 00,e=2015-09-14 00",20.85
63MOONS,7.2,5,6.04,"e=2007-08-16 00,e=2010-02-09 00,e=2013-08-07 00,e=2013-09-16 00,e=2020-12-01 00",20.8
LUMAXIND,11.2,2,9.25,"e=2006-08-24 00,e=2025-08-07 00",20.799999999999997
PRAKASH,11.2,2,8.55,"e=2019-04-23 00,e=2020-09-21 00",20.799999999999997
BIRLACABLE,11.2,2,8.399999999999999,"e=2020-08-10 00,e=2023-09-04 00",20.799999999999997
BALRAMCHIN,8.5,4,6.575,"e=2006-05-16 00,e=2009-01-16 00,e=2013-07-22 00,e=2018-03-05 00",20.75
GVKPIL,12.5,1,12.5,e=2008-07-23 00,20.75
PPAP,8.5,4,7.975,"e=2012-09-25 00,e=2016-11-10 00,e=2018-08-14 00,e=2020-03-24 00",20.75
CUB,8.5,4,6.55,"e=2008-01-23 00,e=2008-03-13 00,e=2009-08-06 00,e=2022-08-10 00",20.75
TIL,8.5,4,6.325,"e=2006-07-19 00,e=2009-07-20 00,e=2011-07-15 00,e=2026-03-23 00",20.75
RCF,12.5,1,12.5,e=2012-08-17 00,20.75
MANJEERA,12.5,1,12.5,e=2011-09-22 00,20.75
NITESHEST,12.5,1,12.5,e=2015-09-18 00,20.75
HSCL,9.8,3,8.799999999999999,"e=2014-09-12 00,e=2019-09-17 00,e=2021-09-21 00",20.700000000000003
NAGREEKCAP,9.8,3,7.0,"e=2010-09-17 00,e=2011-09-19 00,e=2019-09-18 00",20.700000000000003
CRESTANI,9.8,3,7.8,"e=2007-08-13 00,e=2008-09-15 00,e=2011-09-22 00",20.700000000000003
DISHTV,9.8,3,7.866666666666667,"e=2008-10-08 00,e=2010-11-03 00,e=2015-09-21 00",20.700000000000003
LOTUSEYE,9.8,3,9.299999999999999,"e=2014-09-16 00,e=2019-09-16 00,e=2022-09-08 00",20.700000000000003
RUBYMILLS,9.8,3,9.533333333333333,"e=2007-09-20 00,e=2008-09-16 00,e=2019-09-11 00",20.700000000000003
ARSSINFRA,11.1,2,10.35,"e=2010-04-06 00,e=2011-09-15 00",20.65
SESHAPAPER,11.1,2,8.9,"e=2008-07-15 00,e=2009-07-14 00",20.65
ASAL,11.1,2,8.7,"e=2006-05-22 00,e=2012-07-12 00",20.65
JIKIND,11.1,2,8.9,"e=2014-12-09 00,e=2016-08-04 00",20.65
BAJFINANCE,11.1,2,9.1,"e=2006-06-29 00,e=2008-06-27 00",20.65
SRGINFOTEC,11.1,2,9.4,"e=2010-09-27 00,e=2011-09-27 00",20.65
MUNJALSHOW,7.1,5,5.84,"e=2008-07-17 00,e=2013-07-18 00,e=2017-08-10 00,e=2020-08-27 00,e=2022-07-28 00",20.65
IFBAGRO,11.1,2,8.05,"e=2008-08-20 00,e=2011-07-19 00",20.65
NETWEB,12.4,1,12.4,e=2025-08-22 00,20.6
ANDHRABANK,8.4,4,6.775,"e=2009-06-12 00,e=2011-06-15 00,e=2012-06-27 00,e=2014-07-11 00",20.6
BDL,8.4,4,6.25,"e=2022-09-16 00,e=2023-02-20 00,e=2024-05-24 00,e=2025-02-14 00",20.6
INDORAMA,8.4,4,6.875,"e=2006-06-29 00,e=2009-09-03 00,e=2014-07-23 00,e=2015-07-21 00",20.6
AFIL,12.4,1,12.4,e=2025-04-17 00,20.6
GANESHHOU,12.4,1,12.4,e=2008-09-18 00,20.6
RAMANEWS,9.7,3,7.333333333333333,"e=2010-09-16 00,e=2019-08-09 00,e=2020-09-16 00",20.549999999999997
RKDL,11.0,2,8.7,"e=2013-09-19 00,e=2016-09-21 00",20.5
SBBJ,11.0,2,8.45,"e=2011-03-16 00,e=2012-03-26 00",20.5
NUCLEUS,11.0,2,8.65,"e=2020-08-11 00,e=2021-11-25 00",20.5
JBFIND,8.3,4,6.200000000000001,"e=2009-09-16 00,e=2010-07-29 00,e=2011-08-17 00,e=2012-08-09 00",20.450000000000003
ARIHANT,8.3,4,7.0,"e=2008-03-18 00,e=2009-03-09 00,e=2011-03-23 00,e=2015-06-22 00",20.450000000000003
MAITHANALL,8.3,4,6.725,"e=2017-08-16 00,e=2019-08-09 00,e=2020-03-09 00,e=2024-09-20 00",20.450000000000003
CANDC,9.6,3,7.133333333333333,"e=2007-12-19 00,e=2015-12-16 00,e=2016-09-09 00",20.4
MARKSANS,9.6,3,7.566666666666666,"e=2008-03-11 00,e=2008-09-23 00,e=2015-09-23 00",20.4
XPROINDIA,8.2,4,6.35,"e=2006-07-13 00,e=2008-07-17 00,e=2012-06-28 00,e=2015-08-06 00",20.299999999999997
HEXAWARE,9.5,3,7.533333333333334,"e=2011-02-24 00,e=2012-05-10 00,e=2015-02-18 00",20.25
HAVELLS,9.5,3,7.066666666666666,"e=2014-08-26 00,e=2020-03-16 00,e=2021-01-28 00",20.25
SHREYANIND,9.5,3,8.333333333333334,"e=2008-09-19 00,e=2015-08-04 00,e=2021-08-23 00",20.25
BAGFILMS,9.5,3,6.6000000000000005,"e=2007-08-16 00,e=2019-09-17 00,e=2022-08-19 00",20.25
NITCO,9.5,3,8.766666666666667,"e=2008-09-15 00,e=2016-09-09 00,e=2019-09-11 00",20.25
INTELLECT,9.5,3,6.866666666666667,"e=2015-01-16 00,e=2017-07-17 00,e=2018-08-09 00",20.25
PATSPINLTD,10.8,2,7.95,"e=2008-07-17 00,e=2014-09-10 00",20.200000000000003
MGEL,10.8,2,10.3,"e=2022-08-18 00,e=2025-03-04 00",20.200000000000003
IVRCLINFRA,10.8,2,8.2,"e=2014-09-19 00,e=2015-09-21 00",20.200000000000003
TRIGYN,10.8,2,8.05,"e=2014-09-16 00,e=2016-09-22 00",20.200000000000003
ELECTCAST,8.1,4,6.15,"e=2007-09-17 00,e=2008-07-23 00,e=2009-08-07 00,e=2016-09-01 00",20.15
DEEPINDS,12.1,1,12.1,e=2022-09-19 00,20.15
MYSOREBANK,12.1,1,12.1,e=2010-09-02 00,20.15
MARINE,12.1,1,12.1,e=2021-02-18 00,20.15
GMBREW,8.1,4,6.725,"e=2009-04-27 00,e=2014-05-16 00,e=2016-05-30 00,e=2024-05-24 00",20.15
PEARLPOLY,9.4,3,7.5,"e=2009-09-14 00,e=2012-09-14 00,e=2024-09-17 00",20.1
APTECHT,6.7,5,6.04,"e=2011-07-20 00,e=2014-05-19 00,e=2018-06-06 00,e=2019-07-18 00,e=2023-07-14 00",20.05
ANSALAPI,10.7,2,7.949999999999999,"e=2012-09-17 00,e=2014-09-18 00",20.049999999999997
DHANBANK,10.7,2,10.55,"e=2022-11-04 00,e=2024-12-27 00",20.049999999999997
OPTIEMUS,12.0,1,12.0,e=2024-09-23 00,20.0
KSE,8.0,4,6.6,"e=2010-07-16 00,e=2012-07-20 00,e=2013-07-22 00,e=2026-08-21 00",20.0
GREENPOWER,10.6,2,8.45,"e=2023-08-18 00,e=2024-08-13 00",19.9
