ticker,gap_pct,action_type,ex_date,ratio,severity
RSYSTEMS,8.3,e=2016-09-29 00,2016-09-29,,critical
WANBURY,8.3,e=2012-09-13 00,2012-09-13,,critical
LCCINFOTEC,8.3,e=2014-09-12 00,2014-09-12,,critical
RELCAPITAL,8.3,e=2017-09-05 00,2017-09-05,,critical
INDOTHAI,8.3,e=2015-09-18 00,2015-09-18,,critical
MAITHANALL,8.3,e=2017-08-16 00,2017-08-16,,critical
SHREEASHTA,8.3,e=2009-08-20 00,2009-08-20,,critical
MVL,8.3,e=2010-11-16 00,2010-11-16,,critical
PRADIP,8.3,e=2013-02-12 00,2013-02-12,,critical
NUTEK,8.3,e=2016-09-22 00,2016-09-22,,critical
GEMINI,8.3,e=2015-09-22 00,2015-09-22,,critical
NAHARINDUS,8.3,e=2017-09-07 00,2017-09-07,,critical
GTOFFSHORE,8.3,e=2013-07-31 00,2013-07-31,,critical
RPGLIFE,8.3,e=2026-07-09 00,2026-07-09,,critical
JSWENERGY,8.3,e=2014-07-11 00,2014-07-11,,critical
GESHIP,8.3,e=2020-03-18 00,2020-03-18,,critical
CHROMATIC,8.3,e=2019-09-19 00,2019-09-19,,critical
HINDCON,8.3,e=2022-08-18 00,2022-08-18,,critical
MAANALU,8.3,e=2008-09-18 00,2008-09-18,,critical
LCCINFOTEC,8.3,e=2007-09-20 00,2007-09-20,,critical
ALLDIGI,8.3,e=2026-02-04 00,2026-02-04,,critical
MMFL,8.3,e=2020-09-21 00,2020-09-21,,critical
CLASSIC,8.3,e=2008-01-11 00,2008-01-11,,critical
PRADIP,8.3,e=2020-10-09 00,2020-10-09,,critical
BIL,8.3,e=2021-09-21 00,2021-09-21,,critical
ORTINLABSS,8.3,e=2020-12-21 00,2020-12-21,,critical
TCIFINANCE,8.3,e=2018-08-01 00,2018-08-01,,critical
HAVISHA,8.3,e=2019-09-26 00,2019-09-26,,critical
AVG,8.3,e=2023-09-21 00,2023-09-21,,critical
TITAGARH,8.3,e=2016-03-28 00,2016-03-28,,critical
AARTIIND,8.3,e=2022-10-19 00,2022-10-19,,critical
ALBK,8.3,e=2006-06-29 00,2006-06-29,,critical
GANESHBE,8.3,e=2021-09-17 00,2021-09-17,,critical
FILATEX,8.3,e=2018-06-06 00,2018-06-06,,critical
MTNL,8.3,e=2019-09-19 00,2019-09-19,,critical
IVP,8.2,e=2012-07-05 00,2012-07-05,,critical
HUHTAMAKI,8.2,e=2024-04-24 00,2024-04-24,,critical
WEIZMANIND,8.2,e=2014-09-04 00,2014-09-04,,critical
NRAIL,8.2,e=2019-09-06 00,2019-09-06,,critical
RELAXO,8.2,e=2013-11-22 00,2013-11-22,,critical
HDFC,8.2,e=2008-06-27 00,2008-06-27,,critical
SONATSOFTW,8.2,e=2011-06-08 00,2011-06-08,,critical
PINCON,8.2,e=2017-08-28 00,2017-08-28,,critical
UDAICEMENT,8.2,e=2023-08-09 00,2023-08-09,,critical
MAANALU,8.2,e=2014-09-22 00,2014-09-22,,critical
IZMO,8.2,e=2011-09-27 00,2011-09-27,,critical
ANDHRSUGAR,8.2,e=2011-09-15 00,2011-09-15,,critical
FILATEX,8.2,e=2015-09-16 00,2015-09-16,,critical
JAMNAAUTO,8.2,e=2021-11-22 00,2021-11-22,,critical
GOODYEAR,8.2,e=2021-08-04 00,2021-08-04,,critical
CDSL,8.2,e=2024-08-23 00,2024-08-23,,critical
BCG,8.2,e=2020-12-18 00,2020-12-18,,critical
IRB,8.2,e=2026-03-30 00,2026-03-30,,critical
GOODYEAR,8.2,e=2022-07-22 00,2022-07-22,,critical
KALINDEE,8.2,e=2014-11-10 00,2014-11-10,,critical
XPROINDIA,8.2,e=2006-07-13 00,2006-07-13,,critical
GPTINFRA,8.2,e=2020-08-13 00,2020-08-13,,critical
PRESTIGE,8.2,e=2019-09-17 00,2019-09-17,,critical
BRIGADE,8.2,e=2019-08-28 00,2019-08-28,,critical
PAVNAIND,8.2,e=2025-09-01 00,2025-09-01,,critical
NILKAMAL,8.2,e=2020-03-19 00,2020-03-19,,critical
TBZ,8.2,e=2020-03-19 00,2020-03-19,,critical
SOMANYCERA,8.2,e=2020-03-19 00,2020-03-19,,critical
JAGRAN,8.2,e=2025-05-30 00,2025-05-30,,critical
GOKUL,8.2,e=2015-09-16 00,2015-09-16,,critical
VIJAYABANK,8.2,e=2013-06-21 00,2013-06-21,,critical
FAME,8.2,e=2008-09-18 00,2008-09-18,,critical
RPOWER,8.2,e=2008-05-30 00,2008-05-30,,critical
ZODIACLOTH,8.2,e=2013-08-01 00,2013-08-01,,critical
HATSUN,8.1,e=2020-12-09 00,2020-12-09,,critical
ELECTCAST,8.1,e=2007-09-17 00,2007-09-17,,critical
ENIL,8.1,e=2015-09-04 00,2015-09-04,,critical
HINDNATGLS,8.1,e=2016-09-19 00,2016-09-19,,critical
AEGISLOG,8.1,e=2015-03-10 00,2015-03-10,,critical
PCBL,8.1,e=2022-04-11 00,2022-04-11,,critical
SHREEPUSHK,8.1,e=2017-08-31 00,2017-08-31,,critical
ROLTA,8.1,e=2007-11-07 00,2007-11-07,,critical
MOTILALOFS,8.1,e=2024-06-10 00,2024-06-10,,critical
MUKANDLTD,8.1,e=2019-07-25 00,2019-07-25,,critical
KOPDRUGS,8.1,e=2008-03-24 00,2008-03-24,,critical
FMNL,8.1,e=2015-09-23 00,2015-09-23,,critical
BSOFT,8.1,e=2022-07-14 00,2022-07-14,,critical
BSOFT,8.1,e=2022-07-14 00,2022-07-14,,critical
ITC,8.1,e=2025-01-06 00,2025-01-06,,critical
MUKANDLTD,8.1,e=2008-07-11 00,2008-07-11,,critical
NAHARINDUS,8.1,e=2019-09-20 00,2019-09-20,,critical
ANIKINDS,8.1,e=2008-09-24 00,2008-09-24,,critical
SAIL,8.1,e=2021-09-20 00,2021-09-20,,critical
SAIL,8.1,e=2021-09-20 00,2021-09-20,,critical
HARDWYN,8.1,e=2024-12-27 00,2024-12-27,,critical
GANDHITUBE,8.1,e=2011-02-03 00,2011-02-03,,critical
TEAMGTY,8.1,e=2019-09-18 00,2019-09-18,,critical
SCHNEIDER,8.1,e=2020-08-31 00,2020-08-31,,critical
PVP,8.1,e=2008-09-18 00,2008-09-18,,critical
IVC,8.1,e=2013-07-08 00,2013-07-08,,critical
INGERRAND,8.1,e=2014-08-22 00,2014-08-22,,critical
JPPOWER,8.1,e=2019-09-12 00,2019-09-12,,critical
BLKASHYAP,8.1,e=2017-09-20 00,2017-09-20,,critical
JUBLPHARMA,8.1,e=2011-08-10 00,2011-08-10,,critical
HUHTAMAKI,8.1,e=2011-04-18 00,2011-04-18,,critical
UNIVCABLES,8.1,e=2006-05-19 00,2006-05-19,,critical
GMBREW,8.1,e=2016-05-30 00,2016-05-30,,critical
TCIEXP,8.1,e=2020-03-19 00,2020-03-19,,critical
AZTECSOFT,8.1,e=2008-07-23 00,2008-07-23,,critical
ANDHRSUGAR,8.1,e=2007-09-18 00,2007-09-18,,critical
PFC,8.1,e=2017-11-10 00,2017-11-10,,critical
TECHNOELEC,8.1,e=2008-07-18 00,2008-07-18,,critical
TEXINFRA,8.1,e=2019-08-22 00,2019-08-22,,critical
PPAP,8.1,e=2020-03-24 00,2020-03-24,,critical
ZICOM,8.0,e=2010-09-23 00,2010-09-23,,critical
HINDZINC,8.0,e=2021-12-14 00,2021-12-14,,critical
NAVNETEDUL,8.0,e=2024-08-13 00,2024-08-13,,critical
NAVNETEDUL,8.0,e=2024-08-13 00,2024-08-13,,critical
CONSOFINVT,8.0,e=2020-09-21 00,2020-09-21,,critical
GVT&D,8.0,e=2009-04-29 00,2009-04-29,,critical
NEXTMEDIA,8.0,e=2011-08-29 00,2011-08-29,,critical
ACCELYA,8.0,e=2013-05-14 00,2013-05-14,,critical
PONDYOXIDE,8.0,e=2013-08-23 00,2013-08-23,,critical
JETFREIGHT,8.0,e=2023-01-11 00,2023-01-11,,critical
ASIANTILES,8.0,e=2011-09-22 00,2011-09-22,,critical
KSE,8.0,e=2010-07-16 00,2010-07-16,,critical
JUPITER,8.0,e=2011-09-23 00,2011-09-23,,critical
SBT,8.0,e=2015-03-03 00,2015-03-03,,critical
GREENLAM,8.0,e=2020-03-17 00,2020-03-17,,critical
MANAKSIA,8.0,e=2013-08-16 00,2013-08-16,,critical
STYRENIX,8.0,e=2024-02-12 00,2024-02-12,,critical
JINDALPOLY,8.0,e=2014-09-11 00,2014-09-11,,critical
VASWANI,8.0,e=2019-09-20 00,2019-09-20,,critical
IFCI,8.0,e=2014-08-13 00,2014-08-13,,critical
HINDOILEXP,8.0,e=2018-08-10 00,2018-08-10,,critical
ROHITFERRO,8.0,e=2008-09-16 00,2008-09-16,,critical
NRL,8.0,e=2024-03-20 00,2024-03-20,,critical
MIRZAINT,8.0,e=2008-09-15 00,2008-09-15,,critical
NITCO,8.0,e=2008-09-15 00,2008-09-15,,critical
SSDL,8.0,e=2025-02-18 00,2025-02-18,,critical
SIRPAPER,8.0,e=2008-08-21 00,2008-08-21,,critical
ASHAPURMIN,8.0,e=2008-09-15 00,2008-09-15,,critical
FIRSTLEASE,8.0,e=2008-09-12 00,2008-09-12,,critical
TV18BRDCST,8.0,e=2012-09-14 00,2012-09-14,,critical
AURIONPRO,8.0,e=2025-02-04 00,2025-02-04,,critical
MASTEK,8.0,e=2026-08-31 00,2026-08-31,,critical
SIEMENS,8.0,e=2009-01-14 00,2009-01-14,,critical
BSL,8.0,e=2019-09-04 00,2019-09-04,,critical
TRICOM,7.9,e=2008-07-15 00,2008-07-15,,critical
SHREYANIND,7.9,e=2008-09-19 00,2008-09-19,,critical
AHLUCONT,7.9,e=2013-09-19 00,2013-09-19,,critical
MANALIPETC,7.9,e=2019-07-30 00,2019-07-30,,critical
ESTER,7.9,e=2014-09-11 00,2014-09-11,,critical
CENTUM,7.9,e=2009-07-16 00,2009-07-16,,critical
EMBDL,7.9,e=2020-09-24 00,2020-09-24,,critical
PSL,7.9,e=2017-09-21 00,2017-09-21,,critical
JYOTISTRUC,7.9,e=2007-06-19 00,2007-06-19,,critical
HIMATSEIDE,7.9,e=2015-09-04 00,2015-09-04,,critical
DWARKESH,7.9,e=2007-03-09 00,2007-03-09,,critical
TARAPUR,7.9,e=2013-09-20 00,2013-09-20,,critical
IIFL,7.9,e=2016-07-21 00,2016-07-21,,critical
ALOKTEXT,7.9,e=2008-09-18 00,2008-09-18,,critical
LEXUS,7.9,e=2024-10-22 00,2024-10-22,,critical
GHCL,7.9,e=2013-09-12 00,2013-09-12,,critical
MANAPPURAM,7.9,e=2022-02-24 00,2022-02-24,,critical
PPAP,7.9,e=2012-09-25 00,2012-09-25,,critical
ORIENTELEC,7.9,e=2018-07-10 00,2018-07-10,,critical
ARE&M,7.9,e=2009-07-21 00,2009-07-21,,critical
MOSERBAER,7.9,e=2012-12-11 00,2012-12-11,,critical
BHARATRAS,7.9,e=2008-09-22 00,2008-09-22,,critical
JUBLINDS,7.9,e=2011-08-10 00,2011-08-10,,critical
PREMEXPLN,7.9,e=2024-06-21 00,2024-06-21,,critical
ACROPETAL,7.9,e=2014-09-19 00,2014-09-19,,critical
GARFIBRES,7.9,e=2020-03-20 00,2020-03-20,,critical
MALUPAPER,7.9,e=2019-09-18 00,2019-09-18,,critical
INSECTICID,7.9,e=2020-03-19 00,2020-03-19,,critical
VGL,7.8,e=2026-03-02 00,2026-03-02,,critical
LTF,7.8,e=2021-01-21 00,2021-01-21,,critical
SOMANYCERA,7.8,e=2008-09-04 00,2008-09-04,,critical
TORNTPOWER,7.8,e=2009-06-18 00,2009-06-18,,critical
IITL,7.8,e=2015-09-07 00,2015-09-07,,critical
RECLTD,7.8,e=2020-02-11 00,2020-02-11,,critical
MATRIMONY,7.8,e=2026-01-30 00,2026-01-30,,critical
POLYPLEX,7.8,e=2020-08-25 00,2020-08-25,,critical
SUPRAJIT,7.8,e=2009-02-18 00,2009-02-18,,critical
LTFOODS,7.8,e=2017-02-07 00,2017-02-07,,critical
ORIENTBELL,7.8,e=2017-09-13 00,2017-09-13,,critical
FSL,7.8,e=2017-07-28 00,2017-07-28,,critical
IIFL,7.8,e=2009-08-17 00,2009-08-17,,critical
GALAXYSURF,7.8,e=2020-03-23 00,2020-03-23,,critical
NIITLTD,7.8,e=2023-06-08 00,2023-06-08,,critical
VARROC,7.8,e=2025-08-08 00,2025-08-08,,critical
HISARMETAL,7.8,e=2017-09-14 00,2017-09-14,,critical
POLYPLEX,7.8,e=2020-08-25 00,2020-08-25,,critical
DLF,7.8,e=2016-03-28 00,2016-03-28,,critical
RELIANCE,7.8,e=2023-07-20 00,2023-07-20,,critical
RSSOFTWARE,7.8,e=2014-07-07 00,2014-07-07,,critical
KLGSYSTEL,7.8,e=2008-07-17 00,2008-07-17,,critical
DATAPATTNS,7.8,e=2022-08-29 00,2022-08-29,,critical
KLGSYSTEL,7.8,e=2011-09-15 00,2011-09-15,,critical
VSTIND,7.8,e=2015-08-04 00,2015-08-04,,critical
RAMCOSYS,7.8,e=2015-08-04 00,2015-08-04,,critical
GKB,7.8,e=2012-08-02 00,2012-08-02,,critical
KOTARISUG,7.8,e=2015-08-03 00,2015-08-03,,critical
PBAINFRA,7.8,e=2010-09-23 00,2010-09-23,,critical
AIIL,7.8,e=2026-01-13 00,2026-01-13,,critical
INDIANB,7.8,e=2013-06-24 00,2013-06-24,,critical
AJMERA,7.8,e=2009-09-22 00,2009-09-22,,critical
UNIONBANK,7.8,e=2013-06-20 00,2013-06-20,,critical
SIGACHI,7.8,e=2022-08-19 00,2022-08-19,,critical
INFY,7.8,e=2014-05-29 00,2014-05-29,,critical
SARLAPOLY,7.8,e=2012-09-11 00,2012-09-11,,critical
GDL,7.8,e=2021-05-04 00,2021-05-04,,critical
JSL,7.8,e=2024-08-30 00,2024-08-30,,critical
SURYALAXMI,7.8,e=2008-09-18 00,2008-09-18,,critical
NANDAN,7.8,e=2007-12-12 00,2007-12-12,,critical
COCHINSHIP,7.8,e=2021-02-23 00,2021-02-23,,critical
PENINLAND,7.8,e=2006-12-20 00,2006-12-20,,critical
KEI,7.8,e=2014-09-11 00,2014-09-11,,critical
ADOR,7.8,e=2008-07-17 00,2008-07-17,,critical
EPL,7.8,e=2019-11-19 00,2019-11-19,,critical
VTMLTD,7.8,e=2012-05-30 00,2012-05-30,,critical
ZODJRDMKJ,7.8,e=2008-09-16 00,2008-09-16,,critical
AJANTPHARM,7.8,e=2015-03-20 00,2015-03-20,,critical
TIRUMALCHM,7.8,e=2018-08-14 00,2018-08-14,,critical
NBIFIN,7.8,e=2020-09-17 00,2020-09-17,,critical
AIAENG,7.7,e=2020-03-17 00,2020-03-17,,critical
GAYAHWS,7.7,e=2021-09-20 00,2021-09-20,,critical
MANGLMCEM,7.7,e=2011-07-28 00,2011-07-28,,critical
SRGINFOTEC,7.7,e=2010-09-27 00,2010-09-27,,critical
QUINT,7.7,e=2026-08-25 00,2026-08-25,,critical
RSYSTEMS,7.7,e=2021-06-25 00,2021-06-25,,critical
PNBGILTS,7.7,e=2022-08-25 00,2022-08-25,,critical
HGS,7.7,e=2015-08-24 00,2015-08-24,,critical
ATGL,7.7,e=2020-03-26 00,2020-03-26,,critical
BEPL,7.7,e=2023-07-05 00,2023-07-05,,critical
KUANTUM,7.7,e=2020-07-30 00,2020-07-30,,critical
DBCORP,7.7,e=2018-07-17 00,2018-07-17,,critical
TULSI,7.7,e=2015-09-18 00,2015-09-18,,critical
OFSS,7.7,e=2022-05-13 00,2022-05-13,,critical
MARKSANS,7.7,e=2008-03-11 00,2008-03-11,,critical
HCG,7.7,e=2022-09-22 00,2022-09-22,,critical
MAXIND,7.7,e=2023-08-14 00,2023-08-14,,critical
RAYMOND,7.7,e=2024-07-11 00,2024-07-11,,critical
GOLDIAM,7.7,e=2007-08-30 00,2007-08-30,,critical
POLYPLEX,7.7,e=2019-05-28 00,2019-05-28,,critical
CCAVENUE,7.7,e=2025-06-26 00,2025-06-26,,critical
CYBERTECH,7.7,e=2019-09-19 00,2019-09-19,,critical
PARACABLES,7.7,e=2013-09-12 00,2013-09-12,,critical
BSL,7.7,e=2017-09-18 00,2017-09-18,,critical
KCP,7.7,e=2008-09-15 00,2008-09-15,,critical
AMDIND,7.7,e=2012-09-20 00,2012-09-20,,critical
SELMCL,7.7,e=2019-09-18 00,2019-09-18,,critical
TANLA,7.7,e=2017-09-07 00,2017-09-07,,critical
PRICOL,7.7,e=2012-07-26 00,2012-07-26,,critical
ADANIPOWER,7.7,e=2013-07-30 00,2013-07-30,,critical
BIGBLOC,7.7,e=2024-09-12 00,2024-09-12,,critical
AJANTPHARM,7.7,e=2013-07-18 00,2013-07-18,,critical
POLYMED,7.7,e=2013-07-09 00,2013-07-09,,critical
ASHOKLEY,7.7,e=2013-07-04 00,2013-07-04,,critical
PEARLPOLY,7.7,e=2024-09-17 00,2024-09-17,,critical
PUNJLLOYD,7.7,e=2008-07-17 00,2008-07-17,,critical
RECLTD,7.7,e=2012-01-30 00,2012-01-30,,critical
SUNDRMBRAK,7.7,e=2008-06-23 00,2008-06-23,,critical
INDBANK,7.7,e=2009-08-07 00,2009-08-07,,critical
SUJANAUNI,7.7,e=2013-09-24 00,2013-09-24,,critical
DLF,7.7,e=2008-09-19 00,2008-09-19,,critical
MPSLTD,7.7,e=2013-02-26 00,2013-02-26,,critical
NCOPPER,7.7,e=2013-09-19 00,2013-09-19,,critical
PTL,7.7,e=2020-03-04 00,2020-03-04,,critical
OIL,7.7,e=2018-11-30 00,2018-11-30,,critical
EXPLEOSOL,7.7,e=2011-11-16 00,2011-11-16,,critical
GTLINFRA,7.7,e=2012-09-24 00,2012-09-24,,critical
ERIS,7.7,e=2019-07-12 00,2019-07-12,,critical
DEEPAKFERT,7.7,e=2015-07-28 00,2015-07-28,,critical
KARURVYSYA,7.7,e=2018-08-14 00,2018-08-14,,critical
AUTOAXLES,7.7,e=2020-03-13 00,2020-03-13,,critical
INDIAGLYCO,7.7,e=2007-08-16 00,2007-08-16,,critical
SGFL,7.7,e=2008-09-16 00,2008-09-16,,critical
MONTECARLO,7.7,e=2019-02-21 00,2019-02-21,,critical
MIC,7.7,e=2018-12-21 00,2018-12-21,,critical
ORIENTHOT,7.7,e=2009-07-13 00,2009-07-13,,critical
ARSHIYA,7.7,e=2019-09-20 00,2019-09-20,,critical
PTC,7.7,e=2023-09-20 00,2023-09-20,,critical
HINDPETRO,7.6,e=2006-08-18 00,2006-08-18,,critical
RKFORGE,7.6,e=2022-03-14 00,2022-03-14,,critical
GMBREW,7.6,e=2014-05-16 00,2014-05-16,,critical
OPTOCIRCUI,7.6,e=2008-11-03 00,2008-11-03,,critical
DEEPAKFERT,7.6,e=2014-07-17 00,2014-07-17,,critical
PIIND,7.6,e=2013-04-12 00,2013-04-12,,critical
NURECA,7.6,e=2022-02-24 00,2022-02-24,,critical
ANDHRSUGAR,7.6,e=2009-09-04 00,2009-09-04,,critical
JPOLYINVST,7.6,e=2018-09-21 00,2018-09-21,,critical
SYNCOM,7.6,e=2013-09-25 00,2013-09-25,,critical
GTNIND,7.6,e=2014-09-22 00,2014-09-22,,critical
SURYAJYOTI,7.6,e=2013-09-23 00,2013-09-23,,critical
JINDALSAW,7.6,e=2011-11-22 00,2011-11-22,,critical
PNBGILTS,7.6,e=2020-11-18 00,2020-11-18,,critical
IDEA,7.6,e=2020-09-21 00,2020-09-21,,critical
TREJHARA,7.6,e=2019-09-12 00,2019-09-12,,critical
AYMSYNTEX,7.6,e=2021-09-23 00,2021-09-23,,critical
KTKBANK,7.6,e=2015-07-08 00,2015-07-08,,critical
SHREYANIND,7.6,e=2021-08-23 00,2021-08-23,,critical
GUJNRECOKE,7.6,e=2006-09-28 00,2006-09-28,,critical
SETCO,7.6,e=2019-09-19 00,2019-09-19,,critical
GREENPLY,7.6,e=2024-08-05 00,2024-08-05,,critical
SITASHREE,7.6,e=2010-09-22 00,2010-09-22,,critical
GSS,7.6,e=2020-09-24 00,2020-09-24,,critical
BOMDYEING,7.6,e=2015-07-30 00,2015-07-30,,critical
CELESTIAL,7.6,e=2009-09-23 00,2009-09-23,,critical
SENCO,7.6,e=2026-08-24 00,2026-08-24,,critical
ESABINDIA,7.6,e=2020-06-11 00,2020-06-11,,critical
MCX,7.6,e=2013-09-18 00,2013-09-18,,critical
VHL,7.6,e=2006-07-28 00,2006-07-28,,critical
MRF,7.6,e=2007-11-07 00,2007-11-07,,critical
BGRENERGY,7.5,e=2013-09-17 00,2013-09-17,,critical
STEELXIND,7.5,e=2021-11-02 00,2021-11-02,,critical
BHARATGEAR,7.5,e=2021-10-28 00,2021-10-28,,critical
TAKE,7.5,e=2024-08-07 00,2024-08-07,,critical
NAVA,7.5,e=2006-07-17 00,2006-07-17,,critical
SUNDRMFAST,7.5,e=2014-09-11 00,2014-09-11,,critical
ONWARDTEC,7.5,e=2026-05-18 00,2026-05-18,,critical
CRESTANI,7.5,e=2011-09-22 00,2011-09-22,,critical
HINDZINC,7.5,e=2020-05-19 00,2020-05-19,,critical
IIFL,7.5,e=2018-02-07 00,2018-02-07,,critical
SEZALGLASS,7.5,e=2011-09-23 00,2011-09-23,,critical
ANSALHSG,7.5,e=2014-09-18 00,2014-09-18,,critical
EPL,7.5,e=2022-07-27 00,2022-07-27,,critical
HGS,7.5,e=2011-07-21 00,2011-07-21,,critical
MUNJALAU,7.5,e=2011-09-14 00,2011-09-14,,critical
MAYURUNIQ,7.5,e=2022-07-07 00,2022-07-07,,critical
NORBTEAEXP,7.5,e=2011-08-29 00,2011-08-29,,critical
GTNTEX,7.5,e=2014-09-10 00,2014-09-10,,critical
BLS,7.5,e=2021-09-16 00,2021-09-16,,critical
IOB,7.5,e=2008-10-16 00,2008-10-16,,critical
ARCHIDPLY,7.5,e=2008-11-04 00,2008-11-04,,critical
HIKAL,7.5,e=2026-09-04 00,2026-09-04,,critical
MEGH,7.5,e=2019-03-19 00,2019-03-19,,critical
EDELWEISS,7.5,e=2019-07-17 00,2019-07-17,,critical
MADRASFERT,7.5,e=2019-09-11 00,2019-09-11,,critical
ASHAPURMIN,7.5,e=2007-10-18 00,2007-10-18,,critical
DISHMAN,7.5,e=2009-07-14 00,2009-07-14,,critical
AFTEK,7.5,e=2010-09-23 00,2010-09-23,,critical
GRINDWELL,7.5,e=2009-03-20 00,2009-03-20,,critical
SANGHIIND,7.5,e=2007-08-30 00,2007-08-30,,critical
KICL,7.5,e=2018-08-16 00,2018-08-16,,critical
PRAJIND,7.5,e=2020-03-13 00,2020-03-13,,critical
VENKEYS,7.5,e=2021-07-22 00,2021-07-22,,critical
HUHTAMAKI,7.5,e=2010-04-16 00,2010-04-16,,critical
AIIL,7.5,e=2025-03-27 00,2025-03-27,,critical
SHILPI,7.5,e=2015-09-23 00,2015-09-23,,critical
SUPPETRO,7.5,e=2008-09-26 00,2008-09-26,,critical
RITES,7.5,e=2023-09-08 00,2023-09-08,,critical
WSI,7.5,e=2015-09-18 00,2015-09-18,,critical
SGFL,7.5,e=2010-07-15 00,2010-07-15,,critical
GOACARBON,7.5,e=2009-07-10 00,2009-07-10,,critical
INDIANCARD,7.5,e=2016-08-04 00,2016-08-04,,critical
ALICON,7.5,e=2008-09-23 00,2008-09-23,,critical
KABRAEXTRU,7.5,e=2006-07-28 00,2006-07-28,,critical
PSPPROJECT,7.5,e=2020-03-19 00,2020-03-19,,critical
NDGL,7.4,e=2019-08-21 00,2019-08-21,,critical
PITTIENG,7.4,e=2019-09-11 00,2019-09-11,,critical
ARIHANT,7.4,e=2008-03-18 00,2008-03-18,,critical
JBCHEPHARM,7.4,e=2020-09-22 00,2020-09-22,,critical
FCL,7.4,e=2015-02-12 00,2015-02-12,,critical
SOLARINDS,7.4,e=2009-09-08 00,2009-09-08,,critical
PVRINOX,7.4,e=2011-10-04 00,2011-10-04,,critical
PANACEABIO,7.4,e=2020-09-21 00,2020-09-21,,critical
BALLARPUR,7.4,e=2013-11-26 00,2013-11-26,,critical
PPAP,7.4,e=2016-11-10 00,2016-11-10,,critical
VIMTALABS,7.4,e=2019-07-18 00,2019-07-18,,critical
STEL,7.4,e=2013-09-20 00,2013-09-20,,critical
AHLWEST,7.4,e=2019-08-08 00,2019-08-08,,critical
PUNJLLOYD,7.4,e=2015-08-05 00,2015-08-05,,critical
BALMLAWRIE,7.4,e=2022-09-19 00,2022-09-19,,critical
BHARATRAS,7.4,e=2025-12-12 00,2025-12-12,,critical
ZENITHSTL,7.4,e=2010-07-07 00,2010-07-07,,critical
KHAITANLTD,7.4,e=2014-09-18 00,2014-09-18,,critical
VSTIND,7.4,e=2010-07-12 00,2010-07-12,,critical
RECLTD,7.4,e=2018-02-15 00,2018-02-15,,critical
SWARAJENG,7.4,e=2006-08-30 00,2006-08-30,,critical
PANORAMUNI,7.4,e=2010-05-05 00,2010-05-05,,critical
UPERGANGES,7.4,e=2011-12-20 00,2011-12-20,,critical
TFCILTD,7.4,e=2014-09-12 00,2014-09-12,,critical
SHALPAINTS,7.4,e=2012-11-22 00,2012-11-22,,critical
MAYURUNIQ,7.4,e=2020-02-24 00,2020-02-24,,critical
SHARDAMOTR,7.4,e=2024-06-05 00,2024-06-05,,critical
UBHOLDINGS,7.4,e=2014-09-25 00,2014-09-25,,critical
QUINTEGRA,7.4,e=2011-09-21 00,2011-09-21,,critical
GAEL,7.4,e=2012-07-26 00,2012-07-26,,critical
BHARATRAS,7.4,e=2025-12-12 00,2025-12-12,,critical
HSCL,7.4,e=2019-09-17 00,2019-09-17,,critical
MRF,7.4,e=2011-01-28 00,2011-01-28,,critical
COROMANDEL,7.4,e=2009-07-13 00,2009-07-13,,critical
TATAINVEST,7.4,e=2009-06-17 00,2009-06-17,,critical
INDNIPPON,7.4,e=2008-12-30 00,2008-12-30,,critical
DPSCLTD,7.4,e=2015-09-03 00,2015-09-03,,critical
ANANTRAJ,7.4,e=2007-10-08 00,2007-10-08,,critical
GOLDIAM,7.4,e=2008-09-18 00,2008-09-18,,critical
SUBEXLTD,7.4,e=2021-02-10 00,2021-02-10,,critical
RSYSTEMS,7.4,e=2009-04-16 00,2009-04-16,,critical
NATCOPHARM,7.4,e=2022-02-24 00,2022-02-24,,critical
TAINWALCHM,7.4,e=2008-09-16 00,2008-09-16,,critical
TECHM,7.4,e=2008-10-27 00,2008-10-27,,critical
GMRAIRPORT,7.4,e=2022-01-11 00,2022-01-11,,critical
ANSALHSG,7.4,e=2013-09-16 00,2013-09-16,,critical
TRICOM,7.4,e=2012-12-21 00,2012-12-21,,critical
SAMBANDAM,7.4,e=2011-07-26 00,2011-07-26,,critical
ASAHISONG,7.4,e=2013-09-17 00,2013-09-17,,critical
IOB,7.3,e=2009-05-21 00,2009-05-21,,critical
KSCL,7.3,e=2014-09-15 00,2014-09-15,,critical
BROOKS,7.3,e=2014-07-31 00,2014-07-31,,critical
CHEVIOT,7.3,e=2022-08-04 00,2022-08-04,,critical
DISHTV,7.3,e=2010-11-03 00,2010-11-03,,critical
NCLIND,7.3,e=2009-09-17 00,2009-09-17,,critical
ASIANTILES,7.3,e=2008-09-18 00,2008-09-18,,critical
NOIDATOLL,7.3,e=2016-09-21 00,2016-09-21,,critical
EMKAY,7.3,e=2016-03-22 00,2016-03-22,,critical
RAJSREESUG,7.3,e=2007-08-30 00,2007-08-30,,critical
BIRLANU,7.3,e=2010-01-27 00,2010-01-27,,critical
MAITHANALL,7.3,e=2020-03-09 00,2020-03-09,,critical
AMBICAAGAR,7.3,e=2021-12-22 00,2021-12-22,,critical
SMLMAH,7.3,e=2025-07-09 00,2025-07-09,,critical
SMLMAH,7.3,e=2015-08-27 00,2015-08-27,,critical
OLECTRA,7.3,e=2008-09-18 00,2008-09-18,,critical
SAMMAANCAP,7.3,e=2018-10-25 00,2018-10-25,,critical
