signal_date,ticker,entry_date,entry_price,exit_date,exit_price,shares,gross_return_pct,net_return_pct,pnl_inr,buy_prob,meta_prob
2025-02-24,GVT&D,2025-02-25,1466.31,2025-03-05,1382.72,681,-5.701,-6.201,-61929.45,0.5186,0.6401
2025-02-24,ULTRACEMCO,2025-02-25,10973.09,2025-03-05,10398.29,91,-5.238,-5.738,-57307.39,0.5185,0.6296
2025-02-24,TCS,2025-02-25,3507.75,2025-03-05,3432.32,285,-2.15,-2.65,-26497.19,0.5103,0.694
2025-02-24,NTPCGREEN,2025-02-25,101.01,2025-03-05,91.07,9900,-9.841,-10.341,-103406.0,0.4676,0.5903
2025-02-25,ATUL,2025-02-27,5232.51,2025-03-06,5616.53,191,7.339,6.839,68347.16,0.9165,0.521
2025-02-25,ICICIGI,2025-02-27,1664.18,2025-03-06,1684.07,600,1.195,0.695,6930.82,0.8259,0.6365
2025-02-25,ADANIPOWER,2025-02-27,503.0,2025-03-06,503.15,1988,0.03,-0.47,-4701.8,0.7612,0.6548
2025-02-25,GVT&D,2025-02-27,1442.36,2025-03-06,1386.96,693,-3.841,-4.341,-43391.16,0.6692,0.775
2025-02-25,DCMSHRIRAM,2025-02-27,939.91,2025-03-06,1034.3,1063,10.042,9.542,95334.09,0.6447,0.5667
2025-02-25,GODREJCP,2025-02-27,1034.44,2025-03-06,1008.22,966,-2.535,-3.035,-30333.94,0.6431,0.5106
2025-02-25,DMART,2025-02-27,3556.0,2025-03-06,3540.5,281,-0.436,-0.936,-9355.5,0.6234,0.5448
2025-02-25,CANFINHOME,2025-02-27,568.33,2025-03-06,597.1,1759,5.061,4.561,45591.44,0.6107,0.5237
2025-02-25,LALPATHLAB,2025-02-27,1186.22,2025-03-06,1245.26,843,4.977,4.477,44769.77,0.4743,0.7411
2025-02-27,NIVABUPA,2025-02-28,73.19,2025-03-07,72.3,13663,-1.216,-1.716,-17160.07,0.779,0.7017
2025-02-27,IDEA,2025-02-28,7.75,2025-03-07,7.55,129032,-2.581,-3.081,-30806.4,0.7106,0.8659
2025-02-27,DMART,2025-02-28,3507.0,2025-03-07,3593.6,285,2.469,1.969,19681.0,0.6301,0.6797
2025-02-27,ULTRACEMCO,2025-02-28,10423.93,2025-03-07,10515.74,95,0.881,0.381,3722.71,0.6162,0.7498
2025-02-27,LALPATHLAB,2025-02-28,1162.93,2025-03-07,1232.82,859,6.01,5.51,55037.51,0.5653,0.5823
2025-02-27,GVT&D,2025-02-28,1393.15,2025-03-07,1420.85,717,1.988,1.488,14860.36,0.5338,0.5686
2025-02-27,PVRINOX,2025-02-28,907.0,2025-03-07,962.75,1102,6.147,5.647,56436.5,0.5295,0.5004
2025-02-27,TCS,2025-02-28,3469.0,2025-03-07,3494.4,288,0.732,0.232,2315.47,0.4245,0.7395
2025-02-27,MRF,2025-02-28,105315.37,2025-03-07,107035.63,9,1.633,1.133,10482.35,0.3843,0.5917
2025-02-28,TCS,2025-03-03,3372.28,2025-03-10,3473.54,296,3.003,2.503,24974.48,0.916,0.8309
2025-02-28,NYKAA,2025-03-03,160.39,2025-03-10,162.48,6234,1.303,0.803,8029.06,0.8819,0.6078
2025-02-28,DIXON,2025-03-03,13929.65,2025-03-10,13125.31,71,-5.774,-6.274,-62108.29,0.8286,0.6867
2025-02-28,IIFL,2025-03-03,302.66,2025-03-10,311.4,3304,2.886,2.386,23861.65,0.8021,0.5369
2025-02-28,JYOTICNC,2025-03-03,808.85,2025-03-10,983.75,1236,21.623,21.123,211176.4,0.7919,0.7242
2025-02-28,DCMSHRIRAM,2025-03-03,949.83,2025-03-10,1009.86,1052,6.32,5.82,58155.07,0.7464,0.7098
2025-02-28,INDIGO,2025-03-03,4471.39,2025-03-10,4619.74,223,3.318,2.818,28081.89,0.7335,0.5238
2025-02-28,GODREJCP,2025-03-03,984.44,2025-03-10,1021.62,1015,3.777,3.277,32743.34,0.7258,0.7479
2025-02-28,ZENSARTECH,2025-03-03,726.31,2025-03-10,714.46,1376,-1.632,-2.132,-21308.27,0.6989,0.5225
2025-02-28,TATAELXSI,2025-03-03,5261.12,2025-03-10,5346.07,190,1.615,1.115,11140.2,0.6703,0.7761
2025-03-03,TCS,2025-03-04,3361.63,2025-03-11,3459.66,297,2.916,2.416,24112.98,0.8449,0.6918
2025-03-03,WHIRLPOOL,2025-03-04,907.65,2025-03-11,934.94,1101,3.007,2.507,25051.51,0.8237,0.6113
2025-03-03,GRAVITA,2025-03-04,1502.98,2025-03-11,1647.44,665,9.612,9.112,91070.56,0.7808,0.535
2025-03-03,CIEINDIA,2025-03-04,376.59,2025-03-11,382.9,2655,1.675,1.175,11751.17,0.7714,0.602
2025-03-03,DMART,2025-03-04,3429.7,2025-03-11,3631.65,291,5.888,5.388,53767.45,0.7572,0.5942
2025-03-03,APARINDS,2025-03-04,5575.04,2025-03-11,5464.15,179,-1.989,-2.489,-24849.93,0.6763,0.548
2025-03-03,JUBLINGREA,2025-03-04,566.57,2025-03-11,668.12,1765,17.924,17.424,174242.42,0.5181,0.8133
2025-03-03,INDIGO,2025-03-04,4427.17,2025-03-11,4643.6,225,4.889,4.389,43697.71,0.5014,0.5828
2025-03-03,CEATLTD,2025-03-04,2359.74,2025-03-11,2516.11,423,6.627,6.127,61146.51,0.4977,0.6296
2025-03-03,ZENSARTECH,2025-03-04,688.49,2025-03-11,670.35,1452,-2.636,-3.136,-31349.07,0.4735,0.7606
2025-03-04,WHIRLPOOL,2025-03-05,933.9,2025-03-12,936.34,1070,0.261,-0.239,-2388.57,0.8308,0.6699
2025-03-04,APARINDS,2025-03-05,5686.33,2025-03-12,5500.09,175,-3.275,-3.775,-37593.28,0.5824,0.5827
2025-03-04,DMART,2025-03-05,3408.4,2025-03-12,3674.2,293,7.798,7.298,72879.4,0.5556,0.6564
2025-03-04,IGIL,2025-03-05,328.98,2025-03-12,291.01,3039,-11.542,-12.042,-120393.09,0.5491,0.7298
2025-03-04,TECHM,2025-03-05,1446.4,2025-03-12,1397.86,691,-3.356,-3.856,-38544.89,0.3569,0.5542
2025-03-05,KPRMILL,2025-03-06,857.81,2025-03-13,893.19,1165,4.124,3.624,36214.47,0.8646,0.6365
2025-03-05,LALPATHLAB,2025-03-06,1211.9,2025-03-13,1248.54,825,3.023,2.523,25227.75,0.8595,0.5738
2025-03-05,IGIL,2025-03-06,324.06,2025-03-13,303.86,3085,-6.231,-6.731,-67292.21,0.7407,0.7474
2025-03-06,NIVABUPA,2025-03-07,71.05,2025-03-17,70.84,14074,-0.296,-0.796,-7955.54,0.7741,0.8641
2025-03-06,AXISBANK,2025-03-07,1032.82,2025-03-17,1033.27,968,0.044,-0.456,-4564.77,0.7582,0.5863
2025-03-06,JSWSTEEL,2025-03-07,1008.28,2025-03-17,1003.0,991,-0.524,-1.024,-10238.19,0.5664,0.5
2025-03-06,IGIL,2025-03-07,328.0,2025-03-17,299.43,3048,-8.709,-9.209,-92063.81,0.4512,0.6442
2025-03-07,WHIRLPOOL,2025-03-10,992.17,2025-03-18,947.1,1007,-4.543,-5.043,-50391.71,0.6293,0.5202
2025-03-07,BERGEPAINT,2025-03-10,505.81,2025-03-18,502.23,1977,-0.707,-1.207,-12069.75,0.4112,0.5411
2025-03-07,ENDURANCE,2025-03-10,1875.27,2025-03-18,1912.23,533,1.971,1.471,14696.81,0.41,0.7876
2025-03-07,IPCALAB,2025-03-10,1323.16,2025-03-18,1345.18,755,1.664,1.164,11624.68,0.3886,0.5996
2025-03-10,AAVAS,2025-03-11,1700.0,2025-03-19,1918.05,588,12.826,12.326,123213.4,0.7338,0.5729
2025-03-10,COALINDIA,2025-03-11,346.63,2025-03-19,369.85,2884,6.698,6.198,61959.8,0.379,0.8154
2025-03-12,RELIANCE,2025-03-13,1249.26,2025-03-21,1265.42,800,1.294,0.794,7928.35,0.7891,0.535
2025-03-12,JUBLPHARMA,2025-03-13,882.08,2025-03-21,899.01,1133,1.919,1.419,14179.04,0.7307,0.512
2025-03-13,IGIL,2025-03-17,309.04,2025-03-24,373.7,3235,20.924,20.424,204186.55,0.5541,0.6724
2025-03-13,IOC,2025-03-17,117.64,2025-03-24,125.37,8500,6.569,6.069,60690.18,0.4347,0.5483
2025-03-17,DMART,2025-03-18,3843.75,2025-03-25,3998.8,260,4.034,3.534,35313.0,0.7205,0.7269
2025-03-17,OLAELEC,2025-03-18,46.37,2025-03-25,54.12,21565,16.713,16.213,162128.75,0.6201,0.5615
2025-03-17,IGIL,2025-03-18,284.46,2025-03-25,373.65,3515,31.354,30.854,308500.7,0.5954,0.5801
2025-03-17,APARINDS,2025-03-18,5293.91,2025-03-25,5886.05,188,11.185,10.685,106323.1,0.5942,0.6474
2025-03-17,CRISIL,2025-03-18,4337.59,2025-03-25,4094.64,230,-5.601,-6.101,-60877.13,0.5348,0.6515
2025-03-17,IKS,2025-03-18,1480.0,2025-03-25,1474.8,675,-0.351,-0.851,-8510.0,0.5099,0.6608
2025-03-18,CRISIL,2025-03-19,4337.39,2025-03-26,4078.07,230,-5.979,-6.479,-64645.01,0.8652,0.7614
2025-03-18,ADANIPOWER,2025-03-19,518.75,2025-03-26,497.85,1927,-4.029,-4.529,-45274.3,0.7322,0.5571
2025-03-18,CIPLA,2025-03-19,1488.03,2025-03-26,1449.92,672,-2.561,-3.061,-30609.43,0.674,0.5639
2025-03-18,IKS,2025-03-19,1522.0,2025-03-26,1480.75,657,-2.71,-3.21,-32101.25,0.6484,0.7351
2025-03-18,HINDZINC,2025-03-19,425.13,2025-03-26,425.8,2352,0.159,-0.341,-3414.66,0.5964,0.542
2025-03-19,HDFCBANK,2025-03-20,851.22,2025-03-27,885.85,1174,4.068,3.568,35651.52,0.8569,0.8048
2025-03-19,BLUEDART,2025-03-20,5874.54,2025-03-27,6174.09,170,5.099,4.599,45923.82,0.6564,0.5321
2025-03-19,CRISIL,2025-03-20,4312.89,2025-03-27,4074.3,231,-5.532,-6.032,-60114.7,0.5562,0.6246
2025-03-19,IKS,2025-03-20,1495.0,2025-03-27,1554.95,668,4.01,3.51,35046.6,0.5488,0.7091
2025-03-19,NAM-INDIA,2025-03-20,560.18,2025-03-27,570.24,1785,1.795,1.295,12949.8,0.414,0.5746
2025-03-20,IGL,2025-03-21,192.71,2025-03-28,197.9,5189,2.695,2.195,21946.51,0.6605,0.5801
2025-03-20,UBL,2025-03-21,1946.37,2025-03-28,1989.0,513,2.19,1.69,16869.4,0.3966,0.6021
2025-03-21,CRISIL,2025-03-24,4147.26,2025-04-01,4085.69,241,-1.485,-1.985,-19837.73,0.8995,0.6285
2025-03-21,POWERGRID,2025-03-24,275.54,2025-04-01,279.7,3629,1.509,1.009,10086.85,0.876,0.6869
2025-03-21,CIPLA,2025-03-24,1497.9,2025-04-01,1418.54,667,-5.298,-5.798,-57934.18,0.8454,0.7045
2025-03-21,IGL,2025-03-24,197.3,2025-04-01,196.23,5068,-0.538,-1.038,-10382.14,0.7846,0.6474
2025-03-21,HDFCBANK,2025-03-24,863.36,2025-04-01,857.95,1158,-0.627,-1.127,-11266.11,0.7685,0.666
2025-03-21,INDIANB,2025-03-24,527.97,2025-04-01,506.91,1894,-3.987,-4.487,-44872.13,0.7008,0.5457
2025-03-21,CUMMINSIND,2025-03-24,2904.27,2025-04-01,2968.47,344,2.211,1.711,17084.7,0.6953,0.5321
2025-03-21,HINDZINC,2025-03-24,432.01,2025-04-01,436.92,2314,1.137,0.637,6363.71,0.6514,0.5086
2025-03-21,ASIANPAINT,2025-03-24,2258.2,2025-04-01,2271.54,442,0.591,0.091,895.81,0.651,0.6625
2025-03-21,DEVYANI,2025-03-24,152.24,2025-04-01,149.81,6568,-1.596,-2.096,-20960.24,0.6106,0.5703
2025-03-24,DEVYANI,2025-03-25,150.0,2025-04-02,152.17,6666,1.447,0.947,9465.22,0.6521,0.7198
2025-03-24,BLUEDART,2025-03-25,6009.81,2025-04-02,6197.0,166,3.115,2.615,26073.34,0.5319,0.5869
2025-03-24,EMAMILTD,2025-03-25,564.92,2025-04-02,573.71,1770,1.557,1.057,10569.44,0.5276,0.5477
2025-03-24,M&MFIN,2025-03-25,286.87,2025-04-02,262.14,3485,-8.622,-9.122,-91203.26,0.4875,0.6154
2025-03-25,INDIANB,2025-03-26,518.47,2025-04-03,524.34,1928,1.132,0.632,6320.43,0.715,0.6057
2025-03-25,M&MFIN,2025-03-26,282.53,2025-04-03,258.77,3539,-8.41,-8.91,-89085.76,0.6022,0.6744
2025-03-26,ASHOKLEY,2025-03-27,99.79,2025-04-04,98.43,10020,-1.366,-1.866,-18654.08,0.7824,0.6254
2025-03-26,LEMONTREE,2025-03-27,131.99,2025-04-04,136.83,7576,3.667,3.167,31667.84,0.4347,0.554
2025-03-27,BAYERCROP,2025-03-28,4655.28,2025-04-07,4580.01,214,-1.617,-2.117,-21108.26,0.7713,0.7253
2025-03-27,AUBANK,2025-03-28,558.31,2025-04-07,541.03,1791,-3.095,-3.595,-35946.13,0.5509,0.559
2025-03-28,HINDZINC,2025-04-01,445.39,2025-04-08,396.77,2245,-10.918,-11.418,-114167.7,0.5792,0.5238
2025-04-01,LALPATHLAB,2025-04-02,1186.74,2025-04-09,1319.1,842,11.154,10.654,106453.62,0.6491,0.6646
2025-04-01,GESHIP,2025-04-02,885.18,2025-04-09,831.4,1129,-6.075,-6.575,-65711.42,0.4479,0.5024
2025-04-02,CENTRALBK,2025-04-03,35.65,2025-04-11,33.18,28048,-6.921,-7.421,-74205.8,0.7188,0.5255
2025-04-02,BHEL,2025-04-03,208.72,2025-04-11,212.52,4791,1.822,1.322,13215.43,0.5589,0.5359
2025-04-03,LUPIN,2025-04-04,2077.03,2025-04-15,2000.36,481,-3.691,-4.191,-41879.77,0.6932,0.7548
2025-04-03,LAURUSLABS,2025-04-04,618.68,2025-04-15,623.16,1616,0.725,0.225,2248.88,0.6693,0.5973
2025-04-03,CRISIL,2025-04-04,4229.03,2025-04-15,4289.25,236,1.424,0.924,9213.04,0.5726,0.5233
2025-04-03,AUROPHARMA,2025-04-04,1172.6,2025-04-15,1130.46,852,-3.594,-4.094,-40904.82,0.4302,0.5532
2025-04-04,HEXT,2025-04-07,569.68,2025-04-16,613.66,1755,7.72,7.22,72187.58,0.8777,0.6632
2025-04-04,BAYERCROP,2025-04-07,4534.9,2025-04-16,4735.57,220,4.425,3.925,39148.98,0.4986,0.7212
2025-04-04,ABBOTINDIA,2025-04-07,27123.24,2025-04-16,30288.16,36,11.669,11.169,108937.13,0.3827,0.6392
2025-04-07,ANURAS,2025-04-08,723.53,2025-04-17,802.18,1382,10.87,10.37,103692.47,0.8404,0.7282
2025-04-07,TRENT,2025-04-08,3261.02,2025-04-17,3412.33,306,4.64,4.14,41301.41,0.683,0.6355
2025-04-07,HCLTECH,2025-04-08,1308.23,2025-04-17,1363.21,764,4.203,3.703,37007.47,0.589,0.6794
2025-04-07,SCHNEIDER,2025-04-08,604.8,2025-04-17,606.15,1653,0.223,-0.277,-2768.45,0.4756,0.7498
2025-04-07,JINDALSTEL,2025-04-08,816.98,2025-04-17,879.95,1224,7.708,7.208,72081.48,0.4469,0.5865
2025-04-07,INOXWIND,2025-04-08,147.0,2025-04-17,162.85,6802,10.782,10.282,102811.7,0.4183,0.6269
2025-04-08,LICHSGFIN,2025-04-09,553.26,2025-04-21,595.86,1807,7.7,7.2,71977.85,0.81,0.6898
2025-04-08,ASIANPAINT,2025-04-09,2353.93,2025-04-21,2398.07,424,1.875,1.375,13713.75,0.7662,0.5887
2025-04-08,HEXT,2025-04-09,641.6,2025-04-21,660.05,1558,2.876,2.376,23748.62,0.6055,0.5876
2025-04-08,ABBOTINDIA,2025-04-09,28611.12,2025-04-21,30490.34,34,6.568,6.068,58893.72,0.51,0.595
2025-04-08,NESTLEIND,2025-04-09,1130.85,2025-04-21,1188.4,884,5.089,4.589,45876.66,0.5022,0.5546
2025-04-08,PNB,2025-04-09,91.32,2025-04-21,96.61,10950,5.791,5.291,52909.28,0.4362,0.692
2025-04-08,UBL,2025-04-09,1981.84,2025-04-21,2206.63,504,11.343,10.843,108295.23,0.4155,0.7378
2025-04-09,NESTLEIND,2025-04-11,1161.8,2025-04-22,1192.31,860,2.626,2.126,21238.52,0.8279,0.8371
2025-04-09,LTFOODS,2025-04-11,348.09,2025-04-22,358.72,2872,3.053,2.553,25519.08,0.5995,0.5506
2025-04-09,TVSMOTOR,2025-04-11,500.58,2025-04-22,545.79,1997,9.032,8.532,85288.31,0.5291,0.5039
2025-04-09,UBL,2025-04-11,2012.63,2025-04-22,2219.37,496,10.272,9.772,97540.62,0.4458,0.5277
2025-04-09,EICHERMOT,2025-04-11,5222.28,2025-04-22,5709.96,191,9.338,8.838,88146.21,0.3847,0.6712
2025-04-11,TVSMOTOR,2025-04-15,515.4,2025-04-23,559.38,1940,8.534,8.034,80333.34,0.7641,0.8624
2025-04-11,IRCTC,2025-04-15,734.97,2025-04-23,773.96,1360,5.306,4.806,48035.14,0.5924,0.6142
2025-04-11,EXIDEIND,2025-04-15,372.65,2025-04-23,378.81,2683,1.655,1.155,11547.86,0.5759,0.5429
2025-04-11,ITC,2025-04-15,401.98,2025-04-23,403.53,2487,0.384,-0.116,-1156.69,0.4995,0.7795
2025-04-11,GLAND,2025-04-15,1392.73,2025-04-23,1465.05,718,5.193,4.693,46930.23,0.4962,0.7013
2025-04-11,TITAN,2025-04-15,3260.19,2025-04-23,3347.23,306,2.67,2.17,21633.65,0.4288,0.82
2025-04-11,SAREGAMA,2025-04-15,516.84,2025-04-23,559.48,1934,8.25,7.75,77460.07,0.4214,0.5494
2025-04-15,HEXT,2025-04-16,618.24,2025-04-24,669.01,1617,8.213,7.713,77100.32,0.9122,0.6643
2025-04-15,IRCTC,2025-04-16,750.3,2025-04-24,766.17,1332,2.116,1.616,16145.03,0.9073,0.8171
2025-04-15,UBL,2025-04-16,2095.8,2025-04-24,2165.45,477,3.323,2.823,28218.89,0.8772,0.5405
2025-04-15,EXIDEIND,2025-04-16,380.8,2025-04-24,380.46,2626,-0.091,-0.591,-5914.31,0.8739,0.5588
2025-04-15,SAREGAMA,2025-04-16,531.48,2025-04-24,538.7,1881,1.359,0.859,8583.81,0.8496,0.5367
2025-04-15,HAVELLS,2025-04-16,1563.4,2025-04-24,1591.77,639,1.815,1.315,13129.31,0.8296,0.5272
2025-04-15,ADANIPORTS,2025-04-16,1199.09,2025-04-24,1225.25,833,2.182,1.682,16792.88,0.8099,0.5106
2025-04-15,TITAN,2025-04-16,3240.25,2025-04-24,3372.45,308,4.08,3.58,35718.26,0.6896,0.6163
2025-04-15,ABFRL,2025-04-16,264.1,2025-04-24,273.2,3786,3.446,2.946,29452.6,0.6521,0.7355
2025-04-15,ESCORTS,2025-04-16,3262.91,2025-04-24,3353.27,306,2.769,2.269,22648.94,0.4649,0.6887
2025-04-16,IRCTC,2025-04-17,748.38,2025-04-25,741.33,1336,-0.942,-1.442,-14418.7,0.9037,0.637
2025-04-16,ABFRL,2025-04-17,264.8,2025-04-25,264.15,3776,-0.245,-0.745,-7454.4,0.8958,0.6042
2025-04-16,EXIDEIND,2025-04-17,375.03,2025-04-25,368.57,2666,-1.724,-2.224,-22238.64,0.8659,0.5331
2025-04-16,ASHOKLEY,2025-04-17,102.82,2025-04-25,107.98,9725,5.017,4.517,45161.96,0.7698,0.651
2025-04-16,PFIZER,2025-04-17,4171.89,2025-04-25,4223.48,239,1.237,0.737,7329.9,0.4755,0.664
2025-04-16,ABB,2025-04-17,5357.41,2025-04-25,5432.99,186,1.411,0.911,9058.19,0.3931,0.6437
2025-04-16,IRFC,2025-04-17,127.54,2025-04-25,126.38,7840,-0.915,-1.415,-14154.08,0.3862,0.7023
2025-04-17,ABB,2025-04-21,5610.33,2025-04-28,5469.55,178,-2.509,-3.009,-30060.52,0.9136,0.8608
2025-04-17,EXIDEIND,2025-04-21,375.03,2025-04-28,375.33,2666,0.08,-0.42,-4204.37,0.9116,0.6151
2025-04-17,IRCTC,2025-04-21,762.87,2025-04-28,753.36,1310,-1.247,-1.747,-17464.56,0.898,0.5038
2025-04-17,APTUS,2025-04-21,317.41,2025-04-28,319.02,3150,0.508,0.008,75.38,0.8959,0.5824
2025-04-17,APOLLOTYRE,2025-04-21,443.92,2025-04-28,451.44,2252,1.693,1.193,11927.48,0.805,0.517
2025-04-17,ITC,2025-04-21,400.9,2025-04-28,401.61,2494,0.175,-0.325,-3248.13,0.7649,0.5216
2025-04-17,INDIACEM,2025-04-21,290.75,2025-04-28,290.4,3439,-0.12,-0.62,-6203.65,0.7103,0.5738
2025-04-17,LICI,2025-04-21,387.65,2025-04-28,387.51,2579,-0.037,-0.537,-5373.04,0.5611,0.5907
2025-04-17,SONATSOFTW,2025-04-21,310.21,2025-04-28,354.99,3223,14.432,13.932,139296.11,0.528,0.5738
2025-04-17,SYNGENE,2025-04-21,728.42,2025-04-28,614.02,1372,-15.706,-16.206,-161961.89,0.3841,0.7399
2025-04-21,IRCTC,2025-04-22,765.14,2025-04-29,751.68,1306,-1.759,-2.259,-22577.38,0.9161,0.7424
2025-04-21,HEROMOTOCO,2025-04-22,3769.42,2025-04-29,3722.75,265,-1.238,-1.738,-17367.78,0.8306,0.5774
2025-04-21,ABB,2025-04-22,5581.19,2025-04-29,5516.48,179,-1.159,-1.659,-16583.76,0.8126,0.6683
2025-04-21,TATAINVEST,2025-04-22,6292.72,2025-04-29,6014.75,158,-4.417,-4.917,-48919.23,0.6717,0.5329
2025-04-21,HINDUNILVR,2025-04-22,2303.61,2025-04-29,2256.66,434,-2.038,-2.538,-25375.01,0.6438,0.551
2025-04-21,ITC,2025-04-22,398.94,2025-04-29,398.98,2506,0.012,-0.488,-4882.65,0.6071,0.8164
2025-04-21,APTUS,2025-04-22,327.13,2025-04-29,320.73,3056,-1.955,-2.455,-24546.47,0.458,0.5962
2025-04-21,ABSLAMC,2025-04-22,649.0,2025-04-29,673.7,1540,3.806,3.306,33038.0,0.3955,0.6898
2025-04-22,ABB,2025-04-23,5646.4,2025-04-30,5456.21,177,-3.368,-3.868,-38663.49,0.6652,0.7627
2025-04-22,GESHIP,2025-04-23,888.9,2025-04-30,840.73,1124,-5.419,-5.919,-59143.06,0.5397,0.6285
2025-04-23,EXIDEIND,2025-04-24,378.62,2025-05-02,353.3,2641,-6.687,-7.187,-71862.97,0.8939,0.5893
2025-04-23,VMM,2025-04-24,110.84,2025-05-02,121.31,9022,9.446,8.946,89460.34,0.6823,0.5489
2025-04-23,DRREDDY,2025-04-24,1171.57,2025-05-02,1175.45,853,0.331,-0.169,-1694.27,0.6232,0.512
2025-04-23,ABB,2025-04-24,5651.34,2025-05-02,5418.43,176,-4.121,-4.621,-45990.78,0.5564,0.5058
2025-04-23,HAVELLS,2025-04-24,1610.03,2025-05-02,1554.47,621,-3.45,-3.95,-39498.0,0.5137,0.5533
2025-04-23,GESHIP,2025-04-24,889.24,2025-05-02,848.02,1124,-4.635,-5.135,-51323.0,0.495,0.6319
2025-04-23,INDIACEM,2025-04-24,288.0,2025-05-02,305.7,3472,6.146,5.646,56454.4,0.3688,0.5241
2025-04-24,EXIDEIND,2025-04-25,380.01,2025-05-05,364.24,2631,-4.149,-4.649,-46483.9,0.7326,0.5819
2025-04-24,DRREDDY,2025-04-25,1196.31,2025-05-05,1163.92,835,-2.708,-3.208,-32049.45,0.6833,0.5625
2025-04-25,HEROMOTOCO,2025-04-28,3763.62,2025-05-06,3741.98,265,-0.575,-1.075,-10735.78,0.7232,0.5027
2025-04-30,MARUTI,2025-05-02,12125.76,2025-05-09,12118.83,82,-0.057,-0.557,-5567.85,0.8099,0.6635
2025-04-30,POLYCAB,2025-05-02,5442.57,2025-05-09,5707.33,183,4.865,4.365,43450.2,0.737,0.5164
2025-04-30,HAVELLS,2025-05-02,1573.32,2025-05-09,1535.92,635,-2.377,-2.877,-28748.13,0.4747,0.5031
2025-05-02,POLYCAB,2025-05-05,5478.7,2025-05-12,5931.01,182,8.256,7.756,77320.55,0.5609,0.5844
2025-05-02,JPPOWER,2025-05-05,14.2,2025-05-12,14.24,70422,0.282,-0.218,-2183.12,0.4834,0.5488
2025-05-06,PTCIL,2025-05-07,12021.0,2025-05-14,14005.0,83,16.504,16.004,159672.0,0.82,0.6074
2025-05-06,SUMICHEM,2025-05-07,494.04,2025-05-14,524.98,2024,6.262,5.762,57616.59,0.5359,0.5779
2025-05-06,CONCORDBIO,2025-05-07,1377.91,2025-05-14,1497.45,725,8.675,8.175,81664.84,0.4661,0.8128
2025-05-06,ITCHOTELS,2025-05-07,187.77,2025-05-14,200.62,5325,6.847,6.347,63456.66,0.4087,0.61
2025-05-07,ITCHOTELS,2025-05-08,191.25,2025-05-15,199.76,5228,4.452,3.952,39512.12,0.3505,0.5178
2025-05-08,BLUESTARCO,2025-05-09,1532.64,2025-05-16,1555.73,652,1.506,1.006,10054.09,0.7771,0.6294
2025-05-08,SCI,2025-05-09,151.1,2025-05-16,178.66,6617,18.24,17.74,177372.28,0.549,0.5591
2025-05-08,LINDEINDIA,2025-05-09,5795.96,2025-05-16,7173.0,172,23.759,23.259,231851.0,0.5469,0.5623
2025-05-08,UTIAMC,2025-05-09,952.84,2025-05-16,1100.38,1049,15.485,14.985,149772.65,0.5171,0.7453
2025-05-09,SAPPHIRE,2025-05-12,306.15,2025-05-19,327.65,3266,7.023,6.523,65219.0,0.6063,0.5504
2025-05-09,CAMS,2025-05-12,3582.02,2025-05-19,3888.12,279,8.546,8.046,80402.55,0.5986,0.5732
2025-05-09,ITCHOTELS,2025-05-12,193.42,2025-05-19,201.51,5170,4.181,3.681,36809.67,0.5838,0.6763
2025-05-09,AEGISLOG,2025-05-12,803.47,2025-05-19,896.48,1244,11.576,11.076,110707.79,0.3979,0.539
2025-05-12,RKFORGE,2025-05-13,570.73,2025-05-20,615.53,1752,7.85,7.35,73494.85,0.4646,0.602
2025-05-13,ACE,2025-05-14,1231.27,2025-05-21,1264.2,812,2.674,2.174,21738.96,0.5536,0.577
2025-05-13,RKFORGE,2025-05-14,579.7,2025-05-21,611.39,1725,5.468,4.968,49675.61,0.5409,0.6078
2025-05-13,KFINTECH,2025-05-14,1059.8,2025-05-21,1049.87,943,-0.937,-1.437,-14367.28,0.5084,0.9108
2025-05-13,JBCHEPHARM,2025-05-14,1569.39,2025-05-21,1646.05,637,4.885,4.385,43833.23,0.3892,0.5359
2025-05-14,KIMS,2025-05-15,641.9,2025-05-22,668.55,1557,4.152,3.652,36494.05,0.6315,0.6834
2025-05-14,CARBORUNIV,2025-05-15,958.05,2025-05-22,993.39,1043,3.689,3.189,31859.28,0.4713,0.5005
2025-05-15,DEEPAKNTR,2025-05-16,2075.41,2025-05-23,2060.67,481,-0.71,-1.21,-12089.46,0.8318,0.6197
2025-05-15,KFINTECH,2025-05-16,1040.93,2025-05-23,1065.07,960,2.319,1.819,18172.85,0.6753,0.7047
2025-05-15,COALINDIA,2025-05-16,379.33,2025-05-23,375.13,2636,-1.108,-1.608,-16082.82,0.5887,0.7
2025-05-15,CGCL,2025-05-16,168.12,2025-05-23,158.55,5948,-5.692,-6.192,-61921.22,0.4501,0.7022
